id,no,name,item_type,item_category_id,item_category_name,avg_cost,unit_price,unit,upc_no
37952,Umum-233,Interactive LED Screen installation Nusa Tenggara Timur,INVENTORY,,,0,0.0,,
36800,Umum-219,Interactive LED Screen installation Sulawesi Selatan,SERVICE,,,0,0.0,,
37950,Umum-226,Interactive LED Screen installation Sulawesi Utara,SERVICE,,,0,0.0,,
36801,Umum-220,Interactive LED Screen installation Sumatera Barat,SERVICE,,,0,0.0,,
38001,Umum-230,Interactive LED Screen installation Sumatera Selatan,SERVICE,,,0,0.0,,
2751,Kronicles-010 (non aktif),"J1212X000000DA-01. 12GEBOD,2IOM,2U12, No drives, AC , V3",INVENTORY,,,0,0.0,,
18552,Kronicles-010,"J1212X000000DA-01. 12GEBOD,2IOM,2U12, No drives, AC , V3",INVENTORY,,,0,0.0,,
31560,Umum-159,Jarvis Implementasi,SERVICE,,,0,0.0,,
502,100016,Jasa Implementasi - H3C,SERVICE,,,0,0.0,,
247,100017,Jasa Implementasi - Lainnya,SERVICE,,,0,0.0,,
453,100010-SMB,Jasa Implementasi - Ruijie,SERVICE,,,0,0.0,,
454,100011-ENT,Jasa Implementasi - Ruijie,SERVICE,,,0,0.0,,
456,100015,Jasa Implementasi - SonicWall,SERVICE,,,0,0.0,,
455,100012,Jasa Implementasi - TPLink,SERVICE,,,0,0.0,,
447,100013,Jasa Implementasi - Teltonika,SERVICE,,,0,0.0,,
501,100014,Jasa Implementasi - Zcom,SERVICE,,,0,0.0,,
550,100007,Jasa Instalasi - H3C,SERVICE,,,0,0.0,,
452,100999,Jasa Instalasi - Lainnya,SERVICE,,,0,0.0,,
446,100003,Jasa Instalasi - Omada,SERVICE,,,0,0.0,,
450,100002,Jasa Instalasi - Ruijie Enterprise,SERVICE,,,0,0.0,,
445,100001,Jasa Instalasi - Ruijie SMB,SERVICE,,,0,0.0,,
5053,100008 (Non-Aktif),Jasa Instalasi - Sangfor,SERVICE,,,0,0.0,,
28155,100008,Jasa Instalasi - Sangfor,SERVICE,,,0,0.0,,
451,100006,Jasa Instalasi - SonicWall,SERVICE,,,0,0.0,,
500,100004,Jasa Instalasi - Teltonika,SERVICE,,,0,0.0,,
245,100005,Jasa Instalasi - Zcom,SERVICE,,,0,0.0,,
551,100021,Jasa Lainnya,SERVICE,,,0,0.0,,
457,100019,Jasa Maintenance - Corrective,SERVICE,,,0,0.0,,
248,100018,Jasa Maintenance - Preventive,SERVICE,,,0,0.0,,
13401,Umum-083,Jasa Pekerjaan,SERVICE,,,0,0.0,,
14450,Umum-087,Jasa Service Ellipse,INVENTORY,,,0,0.0,,
246,100009,Jasa Services,SERVICE,,,0,0.0,,
448,100020,Jasa Trainer,SERVICE,,,0,0.0,,
15701,Umum-090,Jasa Upgrade Vinchin,SERVICE,,,0,0.0,,
9252,Umum-062,KERTAS A4,INVENTORY,,,0,0.0,,
18150,Umum-102,Kabel QSFP-28 100GB @ 50mtr for NVDIA Mellanox,INVENTORY,,,0,0.0,,
14350,Umum-085,Kabel aoc QSFP28 1000gbe,INVENTORY,,,0,0.0,,
14203,Umum-084,Kabel aoc QSFP28 100gbe,INVENTORY,,,0,0.0,,
5105,Umum-020,Kabel lan Cat 6 LS UTP,INVENTORY,,,0,0.0,,
13301,Umum-080,Klem,NON_INVENTORY,,,0,0.0,,
34651,Umum-207,Kramer C-HM-HM/35. Kabel HDMI 10m utk Input ke Operator,INVENTORY,,,0,0.0,,
34453,Umum-205,Kramer C-HM-HM/35. Kabel HDMI 10m utk Output ke Display,INVENTORY,,,0,0.0,,
34504,Umum-206,Kramer C-HM-HM/50. Kabel HDMI 15m Input ke Operator,INVENTORY,,,0,0.0,,
34405,Umum-204,Kramer C-HM-HM/50. Kabel HDMI 15m utk Output ke Display,INVENTORY,,,0,0.0,,
17901,Umum-096,Kursi Kerja Kain Warna Hitam,INVENTORY,,,0,0.0,,
11705,RSMB-227,LCC-48GT4XS,INVENTORY,,,0,0.0,,
16451,Linkyfi-001,LFC-R-PLS1. Lynkyfi PLUS Cloud - 1 year license ( White - label ),INVENTORY,,,0,0.0,,
16553,Linkyfi-002,LFY-P-CUST. Whatsapp Integration - By Taptalk WABA,INVENTORY,,,0,0.0,,
34603,Umum-200,"LG 55VL5F. Industrial Videowall Display 55"", B-B 3.5mm 500nit with automatic colour collaboration - full HD Display 24/7",INVENTORY,,,0,0.0,,
20954,Huawei-043,LIC-USG6000-E-ATP-O-1Y,INVENTORY,,,0,0.0,,
6002,Umum-023,LR-Link,INVENTORY,,,0,0.0,,
443,H3C1-006,LS-5130S-10P-HPWR-EI-GL,INVENTORY,,,0,0.0,,
444,H3C1-007,LS-5130S-28P-EI-GL,INVENTORY,,,0,0.0,,
442,H3C1-008,LS-6520X-18C-SI-GL,INVENTORY,,,0,0.0,,
20603,TPLK-226,LS1005,INVENTORY,,,0,0.0,,
17451,TPLK-187,LS1005G,INVENTORY,,,0,0.0,,
19402,TPLK-216,LS1008,INVENTORY,,,0,0.0,,
25703,Omada-074,LS1008G,INVENTORY,,,0,0.0,,
17000,TPLK-180,LS1008G,INVENTORY,,,0,0.0,,
4900,TPLK-077,LS105G,INVENTORY,,,0,0.0,,
11751,TPLK-125,LS108G,INVENTORY,,,0,0.0,,
5951,TPLK-086,LS109P P-port 10/100 Mbps Desktop Switch with 8-port PoE+,INVENTORY,,,0,0.0,,
16300,TPLK-169,LS1210GP,INVENTORY,,,0,0.0,,
37451,Omada-214,LS1210GP,INVENTORY,,,0,0.0,,
3805,Quantum - 019,LSC36-AEXM-001A. QUANTUM SCALAR i6 and AEL6 EXPANSION MODULE,INVENTORY,,,0,0.0,,
3903,Quantum - 005,"LSC36-AEXM-001A. QUANTUM SCALAR i6 and AEL6 EXPANSION MODULE NO SLOT LICENSE ,NO TAPE DRIVES",INVENTORY,,,0,0.0,,
3806,Quantum - 021,LSC36-ALM4-TPMA. QUANTUM SCALAR I6 AND AEL6 LIBRARY MANAGED ENCRYPTION,INVENTORY,,,0,0.0,,
3803,Quantum - 011,LSC36-ALM4-TPMA. QUANTUM SCALAR I6 and AEL6,INVENTORY,,,0,0.0,,
3802,Quantum - 009,LSC36-ALSE-001A. QUANTUM SCALAR i6 25-slot capacity on demand upgrade license,INVENTORY,,,0,0.0,,
3852,Quantum - 010,LSC36-ALSL-001A. QUANTUM SCALAR i6 100-SLOT CAPACITY ON DEMAND UPGRADE LICENSE,INVENTORY,,,0,0.0,,
3851,Quantum - 007,LSC36-APWR-001A. QUANTUM SCALAR I6 and AEL6 POWER SUPPLY,INVENTORY,,,0,0.0,,
3904,Quantum - 006,LSC36-ATDX-L7PA. QUANTUM SCALAR i6 AND AEL6 IBM LTO-7,INVENTORY,,,0,0.0,,
6250,Umum-045,Link-SFP-10G-T. E-link SFP+ Copper RJ45 10Gbe 30mtr,INVENTORY,,,0,0.0,,
29900,Umum-147,Local Support. Managed Billing Account GMP. Restrictions & Alert management. Support & Technical Issue Analysis 8x5 office hour. Product Knowledge,NON_INVENTORY,,,0,0.0,,
7450,Umum-027,Logitech C920,INVENTORY,,,0,0.0,,
12401,Umum-073,Lokal Support Managed Billing Account GMP Restrictions & Alert management Support & Technical Issue Analysis 8x5 office hour Product Knowledge,INVENTORY,,,0,0.0,,
11900,Piolink-003,"M-RTF-PASK Period: 25th June, 2024 - 24th June, 2025",INVENTORY,,,0,0.0,,
28960,Piolink-013,"M-RTF-PASK. RTF support package providing technical support,software release/online supportand shipment of replacement or repaired parts after receipt of defective at best effort for all PAS-K/KV/KS series for 1 year.",INVENTORY,,,0,0.0,,
11704,Piolink-004,M-RTF-WFK,INVENTORY,,,0,0.0,,
383,RSMB-004,M5000H-04XS,INVENTORY,,,0,0.0,,
17951,RSMB-269,M6000-24GT2XS,INVENTORY,,,0,0.0,,
2403,RENT-017,M7600-4GT4VS,INVENTORY,,,0,0.0,,
405,RSMB-005,M7800C-16SFP8XS-EA,INVENTORY,,,0,0.0,,
6051,RENT-099,M7800C-24GT24SFP4XS-EB,INVENTORY,,,0,0.0,,
2301,RENT-018,M7800C-24SFP/12GT4XS-EB,INVENTORY,,,0,0.0,,
22753,RENT-127,M7800C-32XS4QXS-DA,INVENTORY,,,0,0.0,,
406,RSMB-006,M7800C-48GT4XS-EA,INVENTORY,,,0,0.0,,
6052,RENT-100,M7800C-48GT4XS-EB,INVENTORY,,,0,0.0,,
5154,RENT-089,M7800C-48SFP4XS-EB,INVENTORY,,,0,0.0,,
407,RSMB-007,M7800C-CM,INVENTORY,,,0,0.0,,
2501,RENT-019,M7805C-CM II,INVENTORY,,,0,0.0,,
6050,RENT-096,M7808C-CM II,INVENTORY,,,0,0.0,,
22752,RENT-125,M7810C-CM-F,INVENTORY,,,0,0.0,,
22850,RENT-126,M7810C-FE-F I,INVENTORY,,,0,0.0,,
20952,SonicWall-086-1,MANAGE SERVICES SONICWALL NSA4700 for 2 units & 2 sites,INVENTORY,,,0,0.0,,
3858,Umum-004,MAXHUB Class. MAXHUB Class license for 1IFP,INVENTORY,,,0,0.0,,
272,TPLK-009,MB110-4G(EU),INVENTORY,,,0,0.0,,
31004,Omada-157,MC100CM,INVENTORY,,,0,0.0,,
31003,Omada-156,MC110CS,INVENTORY,,,0,0.0,,
34151,Omada-183,MC111CS,INVENTORY,,,0,0.0,,
34101,Omada-184,MC112CS,INVENTORY,,,0,0.0,,
27850,Omada-104,MC200CM,INVENTORY,,,0,0.0,,
19306,TPLK-215,MC200L,INVENTORY,,,0,0.0,,
25002,Omada-059,MC210CS,INVENTORY,,,0,0.0,,
271,TPLK-010,MC210CS(UN),INVENTORY,,,0,0.0,,
33553,Omada-178,MC211CS-20,INVENTORY,,,0,0.0,,
33605,Omada-179,MC212CS-20,INVENTORY,,,0,0.0,,
27350,Omada-011-1,MC220L,INVENTORY,,,0,0.0,,
315,TPLK-011,MC220L(UN),INVENTORY,,,0,0.0,,
1601,Sangfor-007,"MEM32G, 32GB DDR4 RDIMM",INVENTORY,,,0,0.0,,
5204,RENT-093,MINI-GBIC-GT,INVENTORY,,,0,0.0,,
392,RSMB-008,MINI-GBIC-GT,INVENTORY,,,0,0.0,,
394,RSMB-009,MINI-GBIC-LX-SM1310,INVENTORY,,,0,0.0,,
5953,RENT-102,MINI-GBIC-LX-SM1310,INVENTORY,,,0,0.0,,
2452,RENT-041,MINI-GBIC-SX-MM850,INVENTORY,,,0,0.0,,
395,RSMB-010,MINI-GBIC-SX-MM850,INVENTORY,,,0,0.0,,
3661,ALTAI-Demo-112,MIS200P - Industrial SWITCH ALTAI,INVENTORY,,,0,0.0,,
3660,ALTAI-Demo-111,MIS200P - Industrial SWITCH ALTAI,INVENTORY,,,0,0.0,,
5901,Quest-014,MQT-TOD-PS. Toad Edge MySQL Per Named User Maintenance Renewal. Start date : 1/1/2024 - 31/12/2024,INVENTORY,,,0,0.0,,
21703,Quest-093,MQT-TOD-PS.TOAD EDGE MYSQL PER NAMED USER MAINTENANCE RENEWAL Start Date: 1/1/2025 End Date: 31/12/2025,INVENTORY,,,0,0.0,,
3901,Quantum - 001,"MR-L7MQN-01. QUANTUM DATA CARTRIDGE, LTO ULTRIUM 7 ( LTO 7 )",INVENTORY,,,0,0.0,,
4701,Quantum - 003,"MR-LUCQN-01. QUANTUM CLEANING CARTRIDGE , LTO ULTRIUM UNIVERSAL , MUST IN MULTIPLES OF FIVE",INVENTORY,,,0,0.0,,
4303,TPLK-073,MR105,INVENTORY,,,0,0.0,,
8500,TPLK-110,MR30G,INVENTORY,,,0,0.0,,
17750,TPLK-195,MR400,INVENTORY,,,0,0.0,,
17600,TPLK-188,MS108GP,INVENTORY,,,0,0.0,,
3810,Umum-003,"MT61 i7. MT61 i7 16G Ram , 256GBSSD",INVENTORY,,,0,0.0,,
21303,Rocware-006,MV302. Wireless Conference Gooseneck Mic Set,INVENTORY,,,0,0.0,,
9200,Umum-053,"Marketing Blueprint,Marketing Strategy,Marketing Roadmap",INVENTORY,,,0,0.0,,
13201,Umum-082,Material pendukung,NON_INVENTORY,,,0,0.0,,
4202,Umum-007,Maxhub Capturing System ( set ) I. Recording Host ( Model : CSP20) . II. Student Camera ( Model : EW20S) . III. Teacher Camera ( Model : EW20T ) . IV. Omnidirectional Microphone ( Model : CSP20) .,INVENTORY,,,0,0.0,,
35200,Umum-210,Memory 32GB DDR 4 ECC REG 2400 Mhz,INVENTORY,,,0,0.0,,
19302,Umum-107,Mendesk,SERVICE,,,0,0.0,,
9151,Umum-052,Mesin Fotocopy CANON imageRunner IR-224N+ DADF,INVENTORY,,,0,0.0,,
31900,Umum-165,Micro Memory 32GB RDIMM DDR5 5600 ECC/ SERVER MEMORY,INVENTORY,,,0,0.0,,
15101,Dahua-003,N3,INVENTORY,,,0,0.0,,
22851,Quest-096,NAA-FOG-PS-247. Foglight For Oracle Per Named Instance 24X7 Maintenance Renewal,INVENTORY,,,0,0.0,,
20401,Quest-074,NAA-FOG-PS-247. Foglight For Oracle Per Named Instance 24x7 Maintenance Renewal. Start Date : 11/1/2025 - 10/1/2026.,INVENTORY,,,0,0.0,,
5957,Quest-028,NAA-FOG-PS-247. Foglight For oracle Per Named Instance 24x7 Maintenance Renewal. Start date : 1/2/2024 - 31/1/2025,INVENTORY,,,0,0.0,,
8250,Quest-033,NAA-FOG-PS-247. Foglight for Oracle Per Named Instance 24x7 Maintenance Renewal. Start date : 29/12/2023 - 28/12/2024,INVENTORY,,,0,0.0,,
8101,Quest-034,NAA-FOG-PS-247. Foglight for Oracle Per Named Instance 24x7 Maintenance Renewal. Start date : 29/12/2024 - 10/1/2025,INVENTORY,,,0,0.0,,
22702,Quest-097,NAE-FOG-PS-247. Foglight For SQL Server Named Instance 24X7 Maintenance Renewal.,NON_INVENTORY,,,0,0.0,,
5853,Quest-025,NAE-FOG-PS-247. Foglight For SQL Server Per Named Instance 24x7 Maintenance Renewal. Start Date : 1/2/2024 - 31/1/2025,INVENTORY,,,0,0.0,,
22802,Quest-094,NAE-FOG-PS-247. Foglight for SQL Server Per Named Instance 24x7 Maintenance Renewal.,NON_INVENTORY,,,0,0.0,,
11800,Quest-046,NAH-QSS-PS-247 SQL OPTIMIZER FOR SQL SERVER ADD-ON PER NAMED INSTANCE 24X7 MAINTENANCE RENEWAL,INVENTORY,,,0,0.0,,
21901,Quest-083,NAH-QSS-PS-247. SQL Optimizer FOR SQL Server ADD-ON Per Named instance 24x7 Maintenance Renewal . Start date : 1/1/2025 - 31/12/2025,INVENTORY,,,0,0.0,,
28203,Quest-125,NAH-QSS-PS-247. SQL Optimizer For SQL Server ADD-ON Per Named Instance 24X7 Maintenance Renewal. Start date : 1/5/2026 - 6/5/2026,NON_INVENTORY,,,0,0.0,,
28202,Quest-124,NAH-QSS-PS-247. SQL Optimizer For SQL Server ADD-ON Per Named Instance 24x7 Maintenance Renewal. Start date : 1/5/2025 - 30/4/2026,NON_INVENTORY,,,0,0.0,,
6007,Quest-020,NAH-QSS-PS-247. SQL Optimizer SQL Server ADD-ON Per Named instance 24x7 Maintenance Renewal . Start date : 1/1/2024 - 31/12/2024,INVENTORY,,,0,0.0,,
14950,Quest-057,NAK-FOG-TB-247. Foglight For DB2 Per Named Instance 24x7 Term License/Maint. Start Date : 21/08/2024 - 20/08/2025.,INVENTORY,,,0,0.0,,
15750,Quest-062,NDC-DMX-CO. Ad Migration Consulting Per Day,INVENTORY,,,0,0.0,,
15800,Quest-063,NDD-DMX-CO. Ad Migration Project Management Per Day,INVENTORY,,,0,0.0,,
12851,Sangfor-090,"NGAF58 M5800-F-I, hardware appliance, 10 x GE RJ45 + 4 x SFP + 2 x 10G SFP+, 1 x available NIC slot. Default with 64G SSD + 480G SSD. Support 67 Gbps Firewall Throughput, 26.5 Gbps Threat Prevention Throughput.",INVENTORY,,,0,0.0,,
12000,GIGA-026,NIC ConnectX5 QSFP28 100Gbe 1 port,INVENTORY,,,0,0.0,,
17850,GIGA-042,NIC P2100G,INVENTORY,,,0,0.0,,
1452,Sangfor-010,"NIC-10GE-4, Configure it when you need 10GE Optical ports, each card with 4*10GE, it requires optical module to function",INVENTORY,,,0,0.0,,
12900,Sangfor-091,NIC-O4-10G 4*10GbE SFP+ NIC,INVENTORY,,,0,0.0,,
30750,RSMB-416,NIS-GE-SFP-10KM-SM1310,INVENTORY,,,0,0.0,,
30801,RSMB-416-1,NIS-GE-SFP-20KM-SM1310-BIDI,INVENTORY,,,0,0.0,,
30751,RSMB-416-2,NIS-GE-SFP-20KM-SM1550-BIDI,INVENTORY,,,0,0.0,,
30700,RSMB-415,NIS-GE-SFP-550M-MM850,INVENTORY,,,0,0.0,,
2404,RENT-020,NM-4XS-KB,INVENTORY,,,0,0.0,,
1606,ALTAI-006,"NS.MS-0001-LC, Weatherproof lighting protector with pole mountkit",INVENTORY,,,0,0.0,,
1403,Sangfor-004,"NSF-1050A-I,  STS-1050A-1Y, Software Upgrade, 24*7 Technical Support Services, 1YR",INVENTORY,,,0,0.0,,
1404,Sangfor-005,"NSF-1050A-I, HRTF-1050A-1Y, Hardware Service,  1YR",INVENTORY,,,0,0.0,,
1600,Sangfor-002,"NSF-1050A-I, Hardware Appliance. 8 x GE RJ45, 2 x SFP, 128GB SSD. Single AC Power Supply",INVENTORY,,,0,0.0,,
1402,Sangfor-003,"NSF-1050A-I, PM-1050A-1Y, Premium Bundle 1 Year",INVENTORY,,,0,0.0,,
1555,Sangfor-028,"NSF-3100A-I,  Return to Factory (5 Business days ship after receipt) Hardware Service,  1 Year.",INVENTORY,,,0,0.0,,
1554,Sangfor-027,"NSF-3100A-I,  Software Upgrade, 24*7 Technical Support Services, 1 Year.",INVENTORY,,,0,0.0,,
1611,Sangfor-024,"NSF-3100A-I, Premium Bundle(SSL VPN, Site-to-Site IPsec VPN, Stateful Firewall, Bandwidth Management, URL Filtering, App Control, IPS, Botnet Prevention,  Email Security, SoC Lite, Basic Security Reporter, Engine Zero, Neural-X), 1Yr",INVENTORY,,,0,0.0,,
1612,Sangfor-026,"NSF-3100A-I, Web Application Firewall Module, support Signature-based protection, Semantic Engine, Application Hiding, HTTP Anomalies Detection, Data Leak Protection, Vulnerability Scanner, Advanced Security Reporter, 1 Year",INVENTORY,,,0,0.0,,
1660,Sangfor-023,"NSF-3100A-I, hardware appliance, 16 x GE RJ45, 6 x 10G SFP+, 2 x available NIC slots. 128GB SSD. Dual AC power supply",INVENTORY,,,0,0.0,,
3952,Sangfor-042,"NSF1050A.NSF-1050A-I, hardware appliance. 8 x GE RJ45, 2 x SFP, 128GB SSD. Single AC power supply.",INVENTORY,,,0,0.0,,
8950,Sangfor-082,"NSF1100A. NSF-1100A-I, hardware appliance, 8 x GE RJ45, 2 x 10G SFP+, 1 x  available NIC slot. 128GB SSD. Dual AC power supply.",INVENTORY,,,0,0.0,,
1662,Sangfor-029,"NSF3100A . NSF3100A-1, hardware appliance",INVENTORY,,,0,0.0,,
6852,Sangfor-070,"NSF7100A. NSF-7100A-I, hardware appliance, 4 x GE RJ45, 4 x GE SFP, 8 x 10G SFP+, 4 x available NIC slots. 128GB SSD+960G SSD. Dual AC power supply.",INVENTORY,,,0,0.0,,
13700,GIGA-030,NVIDIA BLUEFIELD 3 200GBE 2 ports,INVENTORY,,,0,0.0,,
18300,TPLK-199,NVR1104H-4P,INVENTORY,,,0,0.0,,
33153,H_Datacomm-056,NetEngine 8000 M8,INVENTORY,,,0,0.0,,
33154,H_Datacomm-057,NetEngine 8000 M8-Technical Support Service,INVENTORY,,,0,0.0,,
22403,Omada-004,OC200,INVENTORY,,,0,0.0,,
267,TPLK-012,OC200(UN),INVENTORY,,,0,0.0,,
24451,Omada-050,OC300,INVENTORY,,,0,0.0,,
37500,Omada-215,OC400,INVENTORY,,,0,0.0,,
26900,Quest-117,ODA-BMF-PB. Benchmark Factory for Database Oracle Edition W/Toad DBA Suite Per Seat License/Maint,INVENTORY,,,0,0.0,,
30053,Quest-132,ODA-BMF-TB. Benchmark Factory For Database Oracle Edition W/TOAD DBA Suite Per Seat Term License/Maint,INVENTORY,,,0,0.0,,
2505,Quest-003,OES-QOD-SAAS-247 . ON DERMAND MIGRATION SUITE T3 PER MIGRATED USER ACCT 24X7 SAAS SUBSCRIPTION,INVENTORY,,,0,0.0,,
24950,Sangfor-096,"OFBL-LLM20. LC-LC, Multi mode, 20 meters",INVENTORY,,,0,0.0,,
5750,Quest-011,OII-SFG-CO. One Identity Safeguard PAM Consulting Per Day Remote.,INVENTORY,,,0,0.0,,
14501,RSMB-241,OM-GE-SFP-10KM-SM1490,INVENTORY,,,0,0.0,,
1552,Sangfor-011,"OM-SFP+ -10GE-MM, SFP+ 10GE Multimode Optical Transceiver, for short distance transmission(850nm, 300M)",INVENTORY,,,0,0.0,,
1462,Sangfor-031,"OMMM-M10G . SFP+, 10G , OPTICAL MODULE, MULTI MODE ( 300M ) 850NM",INVENTORY,,,0,0.0,,
30350,Sangfor-105,"OMMM-M1G. SFP,1G,Optical Module,Multi Mode ( 550M ),850NM",INVENTORY,,,0,0.0,,
4750,Umum-016,OPS62A-I7 . PC I7 Module,INVENTORY,,,0,0.0,,
30002,Quest-131,ORQ-SPO-TB. Spotlight On Oracle W/TOAD DBA Suite Per Seat Term License/Maint,INVENTORY,,,0,0.0,,
26651,Quest-118,ORQ-SPQ-PB. Spotlight On OracleW/Toad DBA Suite Per Seat License/Maint,INVENTORY,,,0,0.0,,
19150,TPLK-204,Omada AP8635-I,INVENTORY,,,0,0.0,,
19200,TPLK-205,Omada G611,INVENTORY,,,0,0.0,,
2805,One-001,One Identity Safeguard Password Virtual Appliance 24x7 Maintenence Renewal,INVENTORY,,,0,0.0,,
2853,One-002,One Identity Safeguard Privileged Security Bundle Per System 24x7 Maintenance Renewal Pack,INVENTORY,,,0,0.0,,
2655,One-003,One Identity Safeguard Session Virtual Appliance 24x7 Maintenance Renewal,INVENTORY,,,0,0.0,,
27151,Umum-133,Ongkos bongkar pasang AC Split,NON_INVENTORY,,,0,0.0,,
34454,Umum-209,Other. Biaya Instalasi dan Konfigurasi,NON_INVENTORY,,,0,0.0,,
32451,ALTAI-040,Outdoor 55VDC AC/DC PoE Injector with Lighting Protection Package ( SD.PE.0001-PC),INVENTORY,,,0,0.0,,
3562,ALTAI-Demo-013,Outdoor 55VDC AC/DC PoE Injector with Lightning Protection Package (SD.PE-0001-PC),INVENTORY,,,0,0.0,,
3557,ALTAI-Demo-008,Outdoor 55VDC AC/DC PoE Injector with Lightning Protection Package (SD.PE-0001-PC),INVENTORY,,,0,0.0,,
3564,ALTAI-Demo-015,Outdoor 55VDC AC/DC PoE Injector with Lightning Protection Package (SD.PE-0001-PC),INVENTORY,,,0,0.0,,
3644,ALTAI-Demo-095,Outdoor 55VDC AC/DC PoE Injector with Lightning Protection Package (SD.PE-0001-PC),INVENTORY,,,0,0.0,,
24651,ALTAI-033,Outdoor 60W Gigabit Ethernet Surge Protector with Pole Mount Kit ( NS.MS-0001-PT),INVENTORY,,,0,0.0,,
24351,Group-007,P-0207/PO/0225,GROUP,,,0,64000000.0,,
25101,Group-0009,P-0285/PO/0225,GROUP,,,0,3603640.0,,
25102,Group-009,P-0287/PO/0225,GROUP,,,0,3603640.0,,
25100,Group-008,P-0291/PO/0225,GROUP,,,0,190000000.0,,
25650,Group-010,P-0368/PO/0325,GROUP,,,0,3603640.0,,
25701,Group-011,P-0383/PO/0325,GROUP,,,0,3603604.0,,
26950,Group-015,P-0416/PO/0325,GROUP,,,0,225000000.0,,
26000,Group-012,P-0428/PO/0325,GROUP,,,0,50000000.0,,
25954,Group-014,P-0452/PO/0325,GROUP,,,0,3603604.0,,
26801,Group-013,P-0485/PO/0325,GROUP,,,0,1410000.0,,
27200,Group-016,P-0503/PO/0425,GROUP,,,0,49000000.0,,
28050,Group-017,P-0607/PO/0425,GROUP,,,0,57850000.0,,
29551,Group-027,P-0624/PO/0425,GROUP,,,0,19000000.0,,
28208,Group-020,P-0647/PO/0425,GROUP,,,0,3603640.0,,
28005,Group-018,P-0654/PO/0425,GROUP,,,0,3603640.0,,
28305,Group-019,P-0655/PO/0425,GROUP,,,0,52550000.0,,
28800,Group-021,P-0773/PO/0525,GROUP,,,0,53750000.0,,
28851,Group-022,P-0780/PO/0525,GROUP,,,0,4800000.0,,
28901,Group-023,P-0781/PO/0525,GROUP,,,0,1500000.0,,
30900,Group-033,P-0805/PO/0525,GROUP,,,0,187445882.0,,
31400,Group-036,P-0805/PO/0525 - 1,GROUP,,,0,187445882.0,,
31401,Group-037,P-0805/PO/0525 - 2,GROUP,,,0,1371330588.0,,
28859,Group-024,P-0856/PO/0525,GROUP,,,0,39315000.0,,
29100,Group-025,P-0867/PO/0625,GROUP,,,0,94500000.0,,
29200,Group-026,P-0881/PO/0625,GROUP,,,0,98000000.0,,
30351,Group-030,P-0961/PO/0625,GROUP,,,0,68300000.0,,
29802,Group-028,P-1012/PO/0625,GROUP,,,0,53750000.0,,
31751,Group-038,P-1057/PO/0625,GROUP,,,0,96000000.0,,
30300,Group-029,P-1058/PO/0625,GROUP,,,0,81000000.0,,
30301,Group-031,P-1071/PO/0625,GROUP,,,0,1647000.0,,
30651,Group-032,P-1096/PO/0625,GROUP,,,0,201107500.0,,
18401,Group-006,P-1184/PO/0824,GROUP,,,0,225000000.0,,
17400,Group-001,P-1331/PO/0924,GROUP,,,0,1721260.0,,
17500,Group-003,P-1335/PO/0924,GROUP,,,0,1721260.0,,
17450,Group-002,P-1339/PO/0924,GROUP,,,0,0.0,,
17700,Group-005,P-1409/PO/0924,GROUP,,,0,8828829.0,,
35850,Group-043,P-1768/PO/0925,GROUP,,,0,39315000.0,,
34201,Group-040,P-1827/PO/0925,GROUP,,,0,99600000.0,,
36150,Group-045,P-2011/PO/1025 - 1,GROUP,,,0,39000000.0,,
36001,Group-046,P-2011/PO/1025 - 2,GROUP,,,0,60000000.0,,
36051,Group-047,P-2012/PO/1025,GROUP,,,0,75000000.0,,
35801,Group-044,P-2163/PO/1125,GROUP,,,0,96000000.0,,
37150,Group-049,P-2299/PO/1125,GROUP,,,0,5400955346.0,,
37100,Group-048,P-2367/PO/1125,GROUP,,,0,4484684.68,,
37650,Group-050,P-2454/PO/1225,GROUP,,,0,52550000.0,,
17403,Group-004,P-884/PO/0724,GROUP,,,0,0.0,,
24550,Umum-125,P87625362. 3yr Partner Poly+ Studio X52 and TC10,INVENTORY,,,0,0.0,,
9150,Umum-051,"PANASONIC PROJECTOR PT-LB386  3,800 ANSI, Res XGA, LCD Tech , weight 2,9 kg, 20.000 H Eco, 16,000 : 1 Contrast Ratio, HDMI, LAN, USB, Video IN-Out, Audio IN-Out",INVENTORY,,,0,0.0,,
21600,Piolink-008,"PAS-K1800. 10G x 2 port, 1G SFP x 8 port, 10/100/1000BASE-TX x 12port, Throughtput : 2 Gbps / Concurrent session : 3,600K, L4 CPS : 150,000 with 1yr RTF warranty",INVENTORY,,,0,0.0,,
7251,Piolink-001,"PAS-K2824. 1G SFP x 16port , 10/100/1000BASE-TX x 8port, Throughput : 8Gbps / Concurrent session : 16,000K, L4 CPS : 520,000 with 1 yr RTF warranty",INVENTORY,,,0,0.0,,
19201,Piolink-005,"PAS-K3200. 10G x 2port, 1G SFP x 8port, 10/100/1000BASE-TX x 12port, Throughtput :  6 Gbps/Concurrent session : 16,000K, L4 CPS : 520,000 with 1yr RFT warranty",INVENTORY,,,0,0.0,,
9050,Umum-050,PC AIO DELL 5420-i7355-16-512-U-W11-F-O-TOUCH,INVENTORY,,,0,0.0,,
9300,Umum-028,PEDESTAL IR-2002/2002N /2004,INVENTORY,,,0,0.0,,
16600,Kronicles-016,"PFRUKK13. SFP+, 10GigE 3.3V 850nm LC Mod, 4 Pack Set",INVENTORY,,,0,0.0,,
