customer_id,avg_days_between_purchases,purchase_consistency,days_since_first_purchase,purchase_span_days,unique_products_bought,unique_categories_bought,preferred_category,category_concentration,product_diversity_level,avg_transaction_value,transaction_value_std,min_transaction_value,max_transaction_value,total_spending,transaction_count,spending_volatility,spending_trend,trend_direction,engagement_score,loyalty_indicator
12150,,1.0,,,6,,,,Medium,14226215.341320755,19665007.762350857,955658.1198113208,64007200.0,213393230.11981133,15,1.382,1.615,Growing,82.56,High
12200,,,,,3,,,,Low,51573526.333333336,45452233.802738786,7000000.0,97856250.0,154720579.0,3,0.881,9.551,Growing,44.4,Medium
12250,,1.0,213.0,,24,,,,High,18631111.111111112,33229816.196368653,1520000.0,195000000.0,670720000.0,36,1.784,-0.61,Declining,93.99,High
12350,271.5,0.0,672.0,543.0,2,,,,Low,2640030.6666666665,1357409.0182481231,1110092.0,3700000.0,7920092.0,3,0.514,-0.227,Declining,19.95,Medium
12400,,,551.0,0.0,1,,,,Low,3290000.0,0.0,3290000.0,3290000.0,3290000.0,1,0.0,0.0,Stable,9.28,Low
12500,0.0,1.0,551.0,0.0,2,,,,Low,5650000.0,4313351.36523794,2600000.0,8700000.0,11300000.0,2,0.763,-0.701,Declining,52.56,Medium
12550,,,,,1,,,,Low,337613.0,158939.21963442504,225226.0,450000.0,675226.0,2,0.471,0.998,Growing,4.37,Medium
12551,0.0,1.0,521.0,0.0,2,,,,Low,2233000.0,1353402.379191052,1276000.0,3190000.0,4466000.0,2,0.606,1.5,Growing,46.61,Medium
12600,,,,,2,,,,Low,3450000.0,2842569.260369921,1440000.0,5460000.0,6900000.0,2,0.824,-0.736,Declining,18.82,Medium
12650,,0.0,668.0,,5,,,,Medium,30545550.888888888,42130735.1358904,9646824.0,140000000.0,274909958.0,9,1.379,-0.719,Declining,52.22,Medium
12700,,0.0,,,19,,,,High,40626416.803645834,45441848.356086195,1263000.0,203000000.0,1300045337.7166667,32,1.119,-0.306,Declining,65.03,Medium
12750,,,,,3,,,,Low,5995302.0,6015575.720216756,670526.0,13600000.0,23981208.0,4,1.003,-0.89,Declining,31.87,Medium
12850,,,,,2,,,,Low,4073568.0,1066718.6626810275,3319284.0,4827852.0,8147136.0,2,0.262,-0.312,Declining,20.39,Medium
12851,,,,,6,,,,Medium,521950.0,1164898.113570453,0.0,2891700.0,3131700.0,6,2.232,-0.917,Declining,26.27,Medium
12900,,,,0.0,1,,,,Low,21000000.0,0.0,21000000.0,21000000.0,21000000.0,1,0.0,0.0,Stable,20.24,Low
12950,,,,,4,,,,Medium,10299750.0,8169112.982243951,3450000.0,20789000.0,41199000.0,4,0.793,0.542,Growing,38.14,Medium
12951,,,,,6,,,,Medium,32142857.14285714,46172425.28980752,800000.0,126000000.0,225000000.0,7,1.436,8.061,Growing,52.76,Medium
13000,,0.0,,,18,,,,High,9419600.0,9204601.488843558,660000.0,37200000.0,188392000.0,20,0.977,-0.581,Declining,58.46,Medium
13050,2.7,0.0,578.0,182.0,2,,,,Low,780000.0,523866.22423622845,260000.0,1300000.0,53040000.0,68,0.672,0.0,Stable,32.63,Medium
13100,,,,,3,,,,Low,14159666.666666666,13668065.20080049,5060000.0,29877000.0,42479000.0,3,0.965,-0.789,Declining,35.65,Medium
13150,,,243.0,,8,,,,Medium,14683894.950526316,15899136.944478327,2835000.0,55018553.0,278994004.06,19,1.083,0.356,Growing,55.82,Medium
13251,0.0,1.0,671.0,0.0,3,,,,Low,614113.6666666666,117145.87785036798,495495.0,729729.0,1842341.0,3,0.191,-0.007,Stable,47.52,High
13300,79.0,0.0,394.0,237.0,2,,,,Low,162375000.0,132476648.88575646,0.0,324500000.0,649500000.0,4,0.816,-0.002,Stable,45.41,Medium
13400,,,92.0,,3,,,,Low,47987238.0,44751450.92626531,11900000.0,98061714.0,143961714.0,3,0.933,4.549,Growing,44.2,Medium
13500,,1.0,246.0,,9,,,,Medium,23033302.222222224,42683796.72927825,0.0,133484340.0,207299720.0,9,1.853,3.669,Growing,85.16,High
13600,,1.0,243.0,,9,,,,Medium,14290143.866666667,12855733.63133403,1440000.0,37680000.0,214352158.0,15,0.9,1.283,Growing,85.5,High
13601,0.0,1.0,611.0,0.0,1,,,,Low,9376463.5,201142.88786954412,9234234.0,9518693.0,18752927.0,2,0.021,0.031,Stable,49.9,Medium
13650,0.0,1.0,550.0,0.0,2,,,,Low,2185000.0,2213244.225113894,620000.0,3750000.0,4370000.0,2,1.013,5.048,Growing,46.51,Medium
13700,,,611.0,0.0,1,,,,Low,851351.0,0.0,851351.0,851351.0,851351.0,1,0.0,0.0,Stable,4.66,Low
13750,,0.0,,,15,,,,High,31460951.391304348,54410230.37872437,0.0,215152000.0,723601882.0,23,1.729,-0.819,Declining,62.66,Medium
13751,,,550.0,0.0,1,,,,Low,38359650.0,0.0,38359650.0,38359650.0,38359650.0,1,0.0,0.0,Stable,24.07,Low
13800,,1.0,,,6,,,,Medium,2089092.7142857143,1871210.4613070397,590000.0,5650000.0,14623649.0,7,0.896,1.056,Growing,65.46,High
13850,,,,,3,,,,Low,59993333.333333336,76925172.29966621,1380000.0,147100000.0,179980000.0,3,1.282,1.357,Growing,45.04,Medium
13852,,,,,4,,,,Medium,2672905.25,4863024.452722631,132432.0,9966216.0,10691621.0,4,1.819,-0.953,Declining,29.44,Medium
13901,,,,,2,,,,Low,4695000.0,3966869.0424565314,1890000.0,7500000.0,9390000.0,2,0.845,-0.748,Declining,21.43,Medium
13950,,,,,5,,,,Medium,5983408.8,5615093.781659323,1451328.0,15495494.0,29917044.0,5,0.938,-0.754,Declining,38.46,Medium
14000,,1.0,,,2,,,,Low,1900000.0,2515949.125081825,300000.0,4800000.0,5700000.0,3,1.324,-0.906,Declining,47.79,High
14050,28.3,0.0,701.0,510.0,14,,,,High,80040880.26578946,66886762.69778209,0.0,218757679.74,1520776725.05,19,0.836,-0.175,Declining,64.08,Medium
14052,,,60.0,,6,,,,Medium,8215818.181818182,18017902.002276413,657000.0,61480000.0,90374000.0,11,2.193,7.743,Growing,47.7,Medium
14100,,,,0.0,1,,,,Low,4400000.0,0.0,4400000.0,4400000.0,4400000.0,1,0.0,0.0,Stable,10.31,Low
14101,,,163.0,,4,,,,Medium,1629947.3333333333,1614562.635713668,455000.0,4600000.0,9779684.0,6,0.991,0.852,Growing,28.9,Medium
14150,,,,0.0,1,,,,Low,5230000.0,0.0,5230000.0,5230000.0,5230000.0,1,0.0,0.0,Stable,11.15,Low
14201,,,,,1,,,,Low,5924000.0,3110365.03752641,2350000.0,9596000.0,23696000.0,4,0.525,1.361,Growing,21.03,Medium
14250,,0.0,,,18,,,,High,7985023.354838709,16189383.925385961,297000.0,69300000.0,247535724.0,31,2.027,-0.413,Declining,59.79,Medium
14300,,,68.0,,8,,,,Medium,13980671.636363637,17924533.292002954,210000.0,42235000.0,153787388.0,11,1.282,-0.886,Declining,52.83,Medium
14350,,,,,3,,,,Low,2450000.0,1775528.0904564704,1400000.0,4500000.0,7350000.0,3,0.725,1.125,Growing,24.05,Medium
14400,,,,,3,,,,Low,27893058.74,24404972.160185073,5301818.22,53777358.0,83679176.22,3,0.875,0.201,Growing,40.57,Medium
14401,0.0,1.0,701.0,0.0,5,,,,Medium,27700000.0,30457408.786697533,2750000.0,76800000.0,138500000.0,5,1.1,0.006,Stable,78.93,High
14402,,0.0,,,4,,,,Medium,7490000.0,6781278.148943113,2760000.0,17500000.0,29960000.0,4,0.905,-0.607,Declining,36.37,Medium
14403,0.0,1.0,610.0,0.0,4,,,,Medium,4592170.5,3348771.90807033,1380000.0,8094000.0,18368682.0,4,0.729,0.247,Growing,63.37,High
14404,,0.0,639.0,,6,,,,Medium,26953151.363636363,16746781.46761417,3500000.0,52500000.0,296484665.0,11,0.621,0.012,Stable,54.08,Medium
14405,,,,0.0,1,,,,Low,7000000.0,0.0,7000000.0,7000000.0,7000000.0,1,0.0,0.0,Stable,12.79,Low
14451,,0.0,,,18,,,,High,2391666.6666666665,3262866.934665484,0.0,12250000.0,50225000.0,21,1.364,-0.664,Declining,50.06,Medium
14500,,1.0,701.0,,4,,,,Medium,11520000.0,8115540.647424545,3900000.0,25200000.0,57600000.0,5,0.704,1.702,Growing,70.64,High
14501,,,610.0,0.0,1,,,,Low,600000.0,0.0,600000.0,600000.0,600000.0,1,0.0,0.0,Stable,4.32,Low
14502,,0.0,,,7,,,,Medium,1188986.5454545454,1266782.566713038,360360.0,4320000.0,13078852.0,11,1.065,0.368,Growing,35.7,Medium
14550,,0.0,305.0,-183.0,10,,,,Medium,4321600.50599686,3996851.3274612646,1056000.0,12745440.0,56180806.57795918,13,0.925,-0.016,Stable,47.92,Medium
14600,,,,,3,,,,Low,788050.0,506666.71244517335,445000.0,1370000.0,2364150.0,3,0.643,1.156,Growing,18.55,Medium
14601,,,,,4,,,,Medium,2696620.0,2586898.032573633,756480.0,6500000.0,10786480.0,4,0.959,2.718,Growing,29.49,Medium
14650,,0.0,,,4,,,,Medium,10451645.5,11902149.659200825,1036082.0,27796500.0,41806582.0,4,1.139,1.222,Growing,38.29,Medium
14651,,,219.0,,2,,,,Low,436936.5,299405.27461035154,225225.0,648648.0,873873.0,2,0.685,-0.653,Declining,11.01,Medium
14652,,,,,2,,,,Low,375375.41,124289.53103578073,234234.23,468468.5,1126126.23,3,0.331,0.904,Growing,11.55,Medium
14700,,0.0,,,17,,,,High,21844569.230769232,46475023.89726997,523000.0,236000000.0,567958800.0,26,2.128,3.258,Growing,62.49,Medium
14701,,,,,5,,,,Medium,19158720.0,36605348.7921096,0.0,84000000.0,95793600.0,5,1.911,-1.0,Declining,46.47,Medium
14750,,1.0,668.0,,4,,,,Medium,2404750.0,3177414.6067728293,134000.0,7080000.0,9619000.0,4,1.321,8.7,Growing,58.85,High
14751,,,,,4,,,,Medium,2028750.0,3694875.1332081575,0.0,7557000.0,8115000.0,4,1.821,-0.926,Declining,27.62,Medium
14753,,,,0.0,1,,,,Low,3850000.0,0.0,3850000.0,3850000.0,3850000.0,1,0.0,0.0,Stable,9.87,Low
14800,,,,,16,,,,High,13122502.56,25006275.572144095,1296000.0,122500000.0,328062564.0,25,1.906,-0.495,Declining,60.43,Medium
14850,,0.0,,,17,,,,High,717847.8260869565,650610.370767885,120000.0,3915000.0,33021000.0,46,0.906,0.331,Growing,47.11,Medium
14851,,,,,7,,,,Medium,15529455.57142857,19805232.858552407,1388000.0,59206189.0,108706189.0,7,1.275,-0.714,Declining,49.9,Medium
14900,,1.0,333.0,-61.0,9,,,,Medium,11645781.818181818,11984201.353600346,1601600.0,37632000.0,128103600.0,11,1.029,-0.757,Declining,82.95,High
14950,,,,0.0,1,,,,Low,2150000.0,0.0,2150000.0,2150000.0,2150000.0,1,0.0,0.0,Stable,7.46,Low
14951,,,223.0,,1,,,,Low,337837.615,130033.84716893097,225225.0,450450.46,1351350.46,4,0.385,-0.0,Stable,5.64,Medium
14952,,,,,5,,,,Medium,14817027.0,13425666.061575674,1450000.0,34000000.0,74085135.0,5,0.906,-0.211,Declining,44.6,Medium
15000,,0.0,156.0,,4,,,,Medium,20424872.775,12606639.613549298,5600000.0,37500000.0,163398982.2,8,0.617,-0.12,Declining,47.38,Medium
15050,,1.0,153.0,,18,,,,High,2215250.3703703703,2557605.869717106,591760.0,13412000.0,59811760.0,27,1.155,0.483,Growing,81.28,High
15150,,0.0,455.0,,21,,,,High,33029214.78545931,42782302.829799116,720000.0,156800000.0,1750548383.6293435,53,1.295,-0.128,Declining,65.88,Medium
15200,,,,,3,,,,Low,2680000.0,2242409.4184604203,1200000.0,5260000.0,8040000.0,3,0.837,1.85,Growing,24.79,Medium
15201,,1.0,308.0,,5,,,,Medium,5587421.2,4892914.942282075,881826.0,12466200.0,27937106.0,5,0.876,3.718,Growing,67.87,High
15300,,,,,2,,,,Low,934000.0,543058.0079512685,550000.0,1318000.0,1868000.0,2,0.581,1.396,Growing,13.17,Medium
15350,,,,,1,,,,Low,279000000.0,0.0,279000000.0,279000000.0,558000000.0,2,0.0,0.0,Stable,38.72,Medium
15400,,,,,2,,,,Low,2508000.0,2643423.916060381,609000.0,6390000.0,10032000.0,4,1.054,-0.567,Declining,21.77,Medium
15450,0.0,1.0,518.0,0.0,5,,,,Medium,19203800.0,12741837.94434696,4200000.0,39550000.0,96019000.0,5,0.664,0.135,Growing,76.52,High
15500,,,,,3,,,,Low,4069844.0,567318.2537236044,3706000.0,4723532.0,12209532.0,3,0.139,-0.208,Declining,27.4,Medium
15550,,,700.0,0.0,1,,,,Low,2300000.0,0.0,2300000.0,2300000.0,2300000.0,1,0.0,0.0,Stable,7.66,Low
15552,,,,,2,,,,Low,686000.0,585484.4148224613,272000.0,1100000.0,1372000.0,2,0.853,-0.753,Declining,11.99,Medium
15553,,0.0,455.0,147.0,11,,,,High,58337355.461538464,64340272.937358454,1456866.0,227489868.0,758385621.0,13,1.103,-0.481,Declining,61.35,Medium
15601,,1.0,184.0,,5,,,,Medium,1319496.6212499999,970462.067657136,230630.63,3585000.0,10555972.969999999,8,0.735,0.876,Growing,61.53,High
15651,,,,,3,,,,Low,4483000.0,3328756.975208614,717000.0,7032000.0,13449000.0,3,0.743,-0.32,Declining,28.33,Medium
15750,,,,0.0,1,,,,Low,7100000.0,0.0,7100000.0,7100000.0,7100000.0,1,0.0,0.0,Stable,12.97,Low
15800,0.0,1.0,365.0,0.0,2,,,,Low,535135.0,191109.7497512882,400000.0,670270.0,1070270.0,2,0.357,0.676,Growing,41.45,Medium
15850,,,,0.0,1,,,,Low,5128000.0,0.0,5128000.0,5128000.0,5128000.0,1,0.0,0.0,Stable,10.95,Low
15950,,,,,4,,,,Medium,2153267.5,857302.0124932637,1295040.0,3342000.0,8613070.0,4,0.398,0.166,Growing,28.11,Medium
16000,,,,,2,,,,Low,4394500.0,4973081.992084988,878000.0,7911000.0,8789000.0,2,1.132,8.01,Growing,20.98,Medium
16050,,,,,2,,,,Low,270666666.6666667,153575171.60444045,182000000.0,448000000.0,812000000.0,3,0.567,0.731,Growing,46.14,Medium
16100,,,,0.0,1,,,,Low,1024000.0,0.0,1024000.0,1024000.0,1024000.0,1,0.0,0.0,Stable,5.1,Low
16150,,,,,4,,,,Medium,5708600.0,6657491.179115448,262000.0,13541000.0,28543000.0,5,1.166,-0.338,Declining,35.88,Medium
16151,,,,,4,,,,Medium,86083822.67857143,130328646.95600252,1139400.0,279153000.0,344335290.71428573,4,1.514,-0.772,Declining,50.82,Medium
16200,,1.0,92.0,,13,,,,High,3359214.285714286,2196447.6539866133,630000.0,7884000.0,47029000.0,14,0.654,0.357,Growing,78.18,High
16250,,,,,2,,,,Low,9825000.0,4171855.1029488067,5100000.0,13000000.0,29475000.0,3,0.425,1.39,Growing,28.94,Medium
16251,,,,,2,,,,Low,14125000.0,5833630.944789017,10000000.0,18250000.0,28250000.0,2,0.413,-0.452,Declining,28.5,Medium
16252,,,547.0,0.0,1,,,,Low,25350000.0,0.0,25350000.0,25350000.0,25350000.0,1,0.0,0.0,Stable,21.37,Low
16300,,,,0.0,1,,,,Low,878000.0,0.0,878000.0,878000.0,878000.0,1,0.0,0.0,Stable,4.83,Low
16350,,,,0.0,1,,,,Low,2685000.0,0.0,2685000.0,2685000.0,2685000.0,1,0.0,0.0,Stable,8.4,Low
16351,,,668.0,0.0,1,,,,Low,11700000.0,0.0,11700000.0,11700000.0,11700000.0,1,0.0,0.0,Stable,16.36,Low
16400,,,,,5,,,,Medium,2577600.0,2269605.4282628074,638000.0,6250000.0,12888000.0,5,0.881,4.524,Growing,32.81,Medium
16500,,,608.0,0.0,1,,,,Low,1756756.8,0.0,1756756.8,1756756.8,1756756.8,1,0.0,0.0,Stable,6.68,Low
16600,0.0,1.0,284.0,0.0,3,,,,Low,44160849.333333336,25591859.804417778,22527977.0,72411660.0,132482548.0,3,0.58,-0.585,Declining,73.76,High
16650,,,302.0,,4,,,,Medium,17902884.75,30835528.237858955,560000.0,64000000.0,71611539.0,4,1.722,-0.979,Declining,42.02,Medium
16651,,,,,9,,,,Medium,1353000.0,1014032.4205862454,576000.0,3220000.0,12177000.0,9,0.749,-0.166,Declining,36.78,Medium
16700,0.0,1.0,425.0,0.0,2,,,,Low,249392.0,92783.72340017401,183784.0,315000.0,498784.0,2,0.372,0.714,Growing,40.37,Medium
16701,,,154.0,,6,,,,Medium,4110014.3892588494,3179595.3764648153,580115.1140707964,10000000.0,32880115.114070795,8,0.774,0.005,Stable,40.67,Medium
16702,,,,,6,,,,Medium,17913458.333333332,35672401.51790211,291954.5454545455,90200000.0,107480750.0,6,1.991,-0.835,Declining,48.73,Medium
16750,0.0,1.0,425.0,0.0,3,,,,Low,1983610.6666666667,1310090.6995476815,540932.0,3099090.0,5950832.0,3,0.66,-0.54,Declining,52.38,High
16751,,,,,2,,,,Low,2679500.0,2150311.721588291,1159000.0,4200000.0,5359000.0,2,0.803,2.624,Growing,17.49,Medium
16800,,,243.0,,3,,,,Low,45419501.333333336,24654795.32709216,24977204.0,72800000.0,136258504.0,3,0.543,1.228,Growing,43.96,Medium
16801,,,,,4,,,,Medium,6890000.0,3996148.14540202,3840000.0,12300000.0,27560000.0,4,0.58,-0.609,Declining,35.63,Medium
16850,,,,0.0,1,,,,Low,4000000.0,0.0,4000000.0,4000000.0,4000000.0,1,0.0,0.0,Stable,10.02,Low
16901,,,,,6,,,,Medium,3677761.25,3772339.473288,672000.0,11400000.0,29422090.0,8,1.026,0.223,Growing,39.93,Medium
16950,,1.0,279.0,,4,,,,Medium,4015531.25,2112611.7040856285,2400000.0,7120000.0,16062125.0,4,0.526,-0.435,Declining,62.29,High
17000,,,302.0,,11,,,,High,9016296.6,10025299.550482247,887000.0,39000000.0,117211855.8,13,1.112,0.311,Growing,53.88,Medium
17050,,,,,6,,,,Medium,19213458.333333332,38835476.56530592,291954.5454545455,98000000.0,115280750.0,6,2.021,-0.848,Declining,49.32,Medium
17100,,1.0,334.0,,2,,,,Low,258590000.0,199867607.93085006,51150000.0,502200000.0,1292950000.0,5,0.773,0.463,Growing,77.13,High
17150,,,214.0,,9,,,,Medium,15942193.75,35294932.23305366,599760.0,125949600.0,191306325.0,12,2.214,-0.75,Declining,54.86,Medium
17200,,,,,6,,,,Medium,4122349.5,7061890.933044229,138000.0,24000000.0,41223495.0,10,1.713,-0.725,Declining,41.95,Medium
17250,,0.0,,,3,,,,Low,12789884.55,9642625.783300988,1925000.0,40000000.0,255797691.0,20,0.754,0.197,Growing,46.86,Medium
17350,,,,,2,,,,Low,4080000.0,2694076.836320746,2175000.0,5985000.0,8160000.0,2,0.66,1.752,Growing,20.44,Medium
17400,,,,0.0,1,,,,Low,45040006.0,0.0,45040006.0,45040006.0,45040006.0,1,0.0,0.0,Stable,25.2,Low
17450,,,,0.0,1,,,,Low,3288290.0,0.0,3288290.0,3288290.0,3288290.0,1,0.0,0.0,Stable,9.23,Low
17550,,,,,2,,,,Low,1591200.0,875681.0378214205,972000.0,2210400.0,3182400.0,2,0.55,1.274,Growing,15.38,Medium
17600,0.0,1.0,193.0,0.0,5,,,,Medium,1663963.914,1216185.5713687004,670270.0,3600000.0,8319819.57,5,0.731,-0.368,Declining,59.96,High
17700,0.0,1.0,132.0,0.0,3,,,,Low,1500000.0,754983.443527075,800000.0,2300000.0,4500000.0,3,0.503,0.107,Growing,51.2,High
17750,,0.0,,,8,,,,Medium,17554090.90909091,14463004.421312645,2040000.0,43700000.0,193095000.0,11,0.824,-0.567,Declining,53.96,Medium
17800,,,,0.0,1,,,,Low,35640000.0,0.0,35640000.0,35640000.0,35640000.0,1,0.0,0.0,Stable,23.88,Low
17801,,,,,4,,,,Medium,7172750.0,4942922.575089896,3690000.0,14485000.0,28691000.0,4,0.689,-0.421,Declining,36.03,Medium
17803,,,,,2,,,,Low,2980000.0,2062328.780771873,740000.0,4800000.0,8940000.0,3,0.692,4.541,Growing,21.08,Medium
17804,,0.0,68.0,,10,,,,Medium,13997529.289999997,23443124.795256,448904.0,76576545.89999999,139975292.89999998,10,1.675,-0.809,Declining,54.36,Medium
17900,,1.0,,,10,,,,Medium,7859830.307692308,7285574.900949218,398000.0,23870000.0,102177794.0,13,0.927,0.83,Growing,82.24,High
18000,,,,0.0,1,,,,Low,2800000.0,0.0,2800000.0,2800000.0,2800000.0,1,0.0,0.0,Stable,8.74,Low
18050,,,333.0,,3,,,,Low,13912130.8,14361044.795437524,1352000.0,36960000.0,69560654.0,5,1.032,2.37,Growing,39.04,Medium
18100,,1.0,,,8,,,,Medium,7354916.666666667,7576749.913386346,720000.0,22500000.0,66194250.0,9,1.03,-0.339,Declining,77.32,High
18101,,1.0,129.0,,9,,,,Medium,7587500.0,3719296.5284669986,3200000.0,16000000.0,121400000.0,16,0.49,-0.342,Declining,82.6,High
18151,,0.0,0.0,,12,,,,High,2578500.0,3010573.4126121677,330000.0,8946000.0,30942000.0,12,1.168,0.922,Growing,45.15,Medium
18200,,,,0.0,1,,,,Low,2102400.0,0.0,2102400.0,2102400.0,2102400.0,1,0.0,0.0,Stable,7.41,Low
18250,,,217.0,,1,,,,Low,176000000.0,77149206.08794364,120000000.0,264000000.0,528000000.0,3,0.438,-0.5,Declining,38.47,Medium
18300,,0.0,213.0,-71.0,9,,,,Medium,4003613.6363636362,3491816.059738178,972000.0,10458000.0,44039750.0,11,0.872,-0.009,Stable,45.28,Medium
18350,,,162.0,0.0,1,,,,Low,2000000.0,0.0,2000000.0,2000000.0,2000000.0,1,0.0,0.0,Stable,7.24,Low
18450,0.0,1.0,312.0,0.0,2,,,,Low,6220000.0,4553767.670841366,3000000.0,9440000.0,12440000.0,2,0.732,2.147,Growing,53.1,Medium
18500,,1.0,32.0,-191.0,16,,,,High,10975026.315789474,33670133.16414023,878000.0,148800000.0,208525500.0,19,3.068,3.456,Growing,88.51,High
18550,0.0,1.0,253.0,0.0,8,,,,Medium,3971903.0,3834761.8342221165,1008968.0,11589108.0,31775224.0,8,0.965,-0.631,Declining,72.36,High
18600,,,192.0,0.0,1,,,,Low,12400000.0,0.0,12400000.0,12400000.0,12400000.0,1,0.0,0.0,Stable,16.75,Low
18650,,1.0,,,6,,,,Medium,4100440.5,1963702.5310778362,1400000.0,6300000.0,24602643.0,6,0.479,0.044,Stable,68.51,High
18750,,,70.0,0.0,1,,,,Low,5985586.0,0.0,5985586.0,5985586.0,5985586.0,1,0.0,0.0,Stable,11.79,Low
18800,,0.0,,,33,,,,High,3692363.3061224488,4010360.9678027704,406600.0,18629928.0,180925802.0,49,1.086,-0.529,Declining,59.59,Medium
18850,19.0,0.0,70.0,38.0,3,,,,Low,8616666.666666666,8844819.57607578,2850000.0,18800000.0,25850000.0,3,1.026,-0.812,Declining,32.36,Medium
18900,,,,,2,,,,Low,42465000.0,50254078.93892793,6930000.0,78000000.0,84930000.0,2,1.183,10.255,Growing,36.17,Medium
18901,,,,,4,,,,Medium,2088000.0,1813000.275785969,900000.0,5250000.0,10440000.0,5,0.868,0.775,Growing,29.29,Medium
18950,0.0,1.0,9.0,0.0,2,,,,Low,5977153.16,465492.86296996154,5648000.0,6306306.32,11954306.32,2,0.078,0.117,Growing,52.7,Medium
19000,,,,0.0,1,,,,Low,268800000.0,0.0,268800000.0,268800000.0,268800000.0,1,0.0,0.0,Stable,36.5,Low
19001,15.8,0.0,161.0,63.0,5,,,,Medium,17182348.6,30883159.44223543,1419535.0,72250261.0,85911743.0,5,1.797,-0.949,Declining,45.78,Medium
19050,,1.0,279.0,,4,,,,Medium,1869884722.5,3732026647.739006,1115000.0,7467923890.0,7479538890.0,4,1.996,1284.249,Growing,86.62,High
19100,,,,0.0,1,,,,Low,6397680.0,0.0,6397680.0,6397680.0,6397680.0,1,0.0,0.0,Stable,12.28,Low
19150,,,,,4,,,,Medium,18230000.0,13302278.000402788,1100000.0,31500000.0,72920000.0,4,0.73,-0.431,Declining,42.22,Medium
19200,,,,,2,,,,Low,7898368.0,6361653.0341451345,3400000.0,12396736.0,15796736.0,2,0.805,2.646,Growing,24.82,Medium
19250,,0.0,342.0,,13,,,,High,1949409.9175,1498299.2195163376,0.0,4484684.68,31190558.68,16,0.769,-0.488,Declining,45.62,Medium
19251,,,,,7,,,,Medium,12013903.337142857,9797646.629443593,2286174.77,23794651.35,84097323.36,7,0.816,0.664,Growing,48.28,Medium
19300,,1.0,129.0,,8,,,,Medium,2271875.0,1506187.091158143,500000.0,4910000.0,18175000.0,8,0.663,-0.521,Declining,69.02,High
19350,,,,,3,,,,Low,2850000.0,1984313.483298443,600000.0,4350000.0,8550000.0,3,0.696,-0.517,Declining,25.18,Medium
19401,,,,0.0,1,,,,Low,11200000.0,0.0,11200000.0,11200000.0,11200000.0,1,0.0,0.0,Stable,16.23,Low
19402,,,,,2,,,,Low,3295000.0,3259762.2612699843,990000.0,5600000.0,6590000.0,2,0.989,-0.823,Declining,18.62,Medium
19450,,1.0,213.0,,9,,,,Medium,26565345.111111112,35581732.83440048,331622.0,100000000.0,239088106.0,9,1.339,-0.669,Declining,85.9,High
19451,,,,,2,,,,Low,8636250.0,2635740.526872856,6772500.0,10500000.0,17272500.0,2,0.305,-0.355,Declining,25.75,Medium
19452,,,,0.0,1,,,,Low,7500000.0,0.0,7500000.0,7500000.0,7500000.0,1,0.0,0.0,Stable,13.36,Low
19453,,,283.0,0.0,1,,,,Low,26711700.0,0.0,26711700.0,26711700.0,26711700.0,1,0.0,0.0,Stable,21.81,Low
19500,,,,,2,,,,Low,11520000.0,8145870.119269027,5760000.0,17280000.0,23040000.0,2,0.707,-0.667,Declining,27.08,Medium
19501,,,,,2,,,,Low,12800000.0,6505382.386916237,8200000.0,17400000.0,25600000.0,2,0.508,-0.529,Declining,27.76,Medium
19551,,,283.0,0.0,1,,,,Low,1420000.0,0.0,1420000.0,1420000.0,1420000.0,1,0.0,0.0,Stable,5.84,Low
19650,,0.0,333.0,,23,,,,High,3088890.4769811323,3951138.9500528714,216000.0,18724000.0,163711195.28,53,1.279,-0.41,Declining,58.56,Medium
19700,,1.0,,,7,,,,Medium,8138144.142857143,10646258.369991785,942000.0,30558581.0,56967009.0,7,1.308,-0.78,Declining,75.38,High
19750,,,191.0,0.0,1,,,,Low,509910.0,0.0,509910.0,509910.0,509910.0,1,0.0,0.0,Stable,4.22,Low
19800,,1.0,,,8,,,,Medium,1641695.0,861992.0330921196,666360.0,3000000.0,13133560.0,8,0.525,-0.267,Declining,66.66,High
19850,,0.0,,,9,,,,Medium,6578388.888888889,3547467.595323357,1860000.0,12750000.0,118411000.0,18,0.539,-0.048,Stable,52.46,Medium
19900,0.0,1.0,69.0,0.0,2,,,,Low,6545000.0,6144757.928511098,2200000.0,10890000.0,13090000.0,2,0.939,-0.798,Declining,53.59,Medium
19950,,,,,14,,,,High,7344000.313888889,5034292.152058583,955701.46,15900000.0,132192005.65,18,0.685,-0.402,Declining,55.87,Medium
20000,,,,0.0,1,,,,Low,490000.0,0.0,490000.0,490000.0,490000.0,1,0.0,0.0,Stable,4.07,Low
20001,,,,0.0,1,,,,Low,450450.0,0.0,450450.0,450450.0,450450.0,1,0.0,0.0,Stable,3.88,Low
20002,,,,,3,,,,Low,2302346.6666666665,955791.0443885386,1200000.0,2900000.0,6907040.0,3,0.415,-0.309,Declining,23.37,Medium
20003,,,,0.0,1,,,,Low,2360000.0,0.0,2360000.0,2360000.0,2360000.0,1,0.0,0.0,Stable,7.73,Low
20050,,,,,3,,,,Low,77164965.3,70175230.88940023,1872000.0,230652079.0,771649653.0,10,0.909,0.109,Growing,50.49,Medium
20051,,,,,4,,,,Medium,11170000.0,7009065.558260959,2350000.0,19700000.0,55850000.0,5,0.627,-0.647,Declining,40.3,Medium
