customer_id,preferred_day_of_week,weekend_purchase_ratio,weekend_spending_ratio,q1.0_count,q2.0_count,q3.0_count,q4.0_count,seasonal_variation,preferred_quarter,first_purchase_date,last_purchase_date,total_transactions,customer_tenure_days,recency_days,active_period_days,purchase_velocity,lifecycle_stage,expected_days_to_purchase,days_overdue,churn_risk
16600,Sunday,1.0,1.0,3,0,0,0,1.732,1.0,2025-03-02,2025-03-02,3,284.0,284.0,0.0,0.317,Mature,0.0,284.0,Churned
16650,Wednesday,0.0,0.0,1,0,0,0,1.732,1.0,2025-02-12,2025-02-12,1,302.0,302.0,0.0,0.099,Mature,365.0,-63.0,Active
16700,Saturday,1.0,1.0,0,0,0,2,1.732,4.0,2024-10-12,2024-10-12,2,425.0,425.0,0.0,0.141,Veteran,0.0,425.0,Churned
16701,Thursday,0.0,0.0,0,0,1,0,1.732,3.0,2025-07-10,2025-07-10,1,154.0,154.0,0.0,0.195,Established,365.0,-211.0,Active
16750,Saturday,1.0,1.0,0,0,0,3,1.732,4.0,2024-10-12,2024-10-12,3,425.0,425.0,0.0,0.212,Veteran,0.0,425.0,Churned
16751,Thursday,0.0,0.0,0,0,0,1,1.732,4.0,2024-12-12,2024-12-12,1,364.0,364.0,0.0,0.082,Mature,365.0,-1.0,Active
16800,Saturday,0.333,0.183,0,1,0,0,1.732,2.0,2025-04-12,2025-04-12,1,243.0,243.0,0.0,0.123,Mature,365.0,-122.0,Active
16950,Friday,0.0,0.0,2,0,0,0,1.732,1.0,2025-03-07,2025-03-07,2,279.0,279.0,0.0,0.215,Mature,0.0,279.0,Churned
17000,Monday,0.0,0.0,1,1,0,0,1.0,1.0,2025-02-12,2025-05-12,2,302.0,213.0,89.0,0.199,Mature,89.0,124.0,Churned
17100,Saturday,0.4,0.313,2,0,0,0,1.732,1.0,2025-01-11,2025-01-11,2,334.0,334.0,0.0,0.18,Mature,0.0,334.0,Churned
17150,Sunday,0.083,0.007,0,1,0,1,1.0,2.0,2025-05-11,2025-12-09,2,214.0,2.0,212.0,0.28,Mature,212.0,-210.0,Active
17200,Wednesday,0.0,0.0,1,1,0,0,1.0,1.0,2025-02-05,2025-04-02,2,309.0,253.0,56.0,0.194,Mature,56.0,197.0,Churned
17250,Friday,0.15,0.053,5,1,1,3,0.663,1.0,2025-03-07,2025-10-11,10,279.0,61.0,218.0,1.075,Mature,24.22222222222222,36.77777777777778,Dormant
17550,Saturday,0.5,0.305,1,0,0,0,1.732,1.0,2025-03-01,2025-03-01,1,285.0,285.0,0.0,0.105,Mature,365.0,-80.0,Active
17600,Sunday,1.0,1.0,0,5,0,0,1.732,2.0,2025-06-01,2025-06-01,5,193.0,193.0,0.0,0.777,Mature,0.0,193.0,Churned
17700,Friday,0.0,0.0,0,0,3,0,1.732,3.0,2025-08-01,2025-08-01,3,132.0,132.0,0.0,0.682,Established,0.0,132.0,Churned
17750,Sunday,0.273,0.511,1,2,2,0,0.663,2.0,2025-02-09,2025-08-10,5,305.0,123.0,182.0,0.492,Mature,45.5,77.5,Churned
17804,Saturday,0.4,0.826,0,0,0,5,1.732,4.0,2025-10-04,2025-11-06,5,68.0,35.0,33.0,2.206,Developing,8.25,26.75,At Risk
17900,Wednesday,0.0,0.0,0,0,0,2,1.732,4.0,2025-12-03,2025-12-03,2,8.0,8.0,0.0,7.5,New,0.0,8.0,At Risk
18050,Sunday,0.2,0.019,1,0,0,0,1.732,1.0,2025-01-12,2025-01-12,1,333.0,333.0,0.0,0.09,Mature,365.0,-32.0,Active
18100,Thursday,0.0,0.0,0,5,0,0,1.732,2.0,2025-06-05,2025-06-05,5,189.0,189.0,0.0,0.794,Mature,0.0,189.0,Churned
18101,Monday,0.0,0.0,0,1,6,0,1.421,3.0,2025-04-02,2025-08-04,7,253.0,129.0,124.0,0.83,Mature,20.666666666666668,108.33333333333333,Churned
18151,Thursday,0.25,0.105,0,1,0,6,1.421,4.0,2025-06-02,2025-12-11,7,192.0,0.0,192.0,1.094,Mature,32.0,-32.0,Active
18250,Thursday,0.0,0.0,0,1,0,0,1.732,2.0,2025-05-08,2025-05-08,1,217.0,217.0,0.0,0.138,Mature,365.0,-148.0,Active
18300,Sunday,0.182,0.238,1,1,3,0,0.872,3.0,2025-03-02,2025-09-09,5,284.0,93.0,191.0,0.528,Mature,47.75,45.25,Dormant
18350,Wednesday,0.0,0.0,0,0,1,0,1.732,3.0,2025-07-02,2025-07-02,1,162.0,162.0,0.0,0.185,Established,365.0,-203.0,Active
18450,Sunday,1.0,1.0,2,0,0,0,1.732,1.0,2025-02-02,2025-02-02,2,312.0,312.0,0.0,0.192,Mature,0.0,312.0,Churned
18500,Sunday,0.421,0.061,0,2,0,8,1.311,4.0,2025-05-02,2025-11-09,10,223.0,32.0,191.0,1.345,Mature,21.22222222222222,10.777777777777779,At Risk
18550,Wednesday,0.0,0.0,0,8,0,0,1.732,2.0,2025-04-02,2025-04-02,8,253.0,253.0,0.0,0.949,Mature,0.0,253.0,Churned
18600,Monday,0.0,0.0,0,1,0,0,1.732,2.0,2025-06-02,2025-06-02,1,192.0,192.0,0.0,0.156,Mature,365.0,-173.0,Active
18650,Sunday,0.333,0.253,2,0,1,0,1.106,1.0,2025-03-09,2025-07-02,3,277.0,162.0,115.0,0.325,Mature,57.5,104.5,Churned
18750,Thursday,0.0,0.0,0,0,0,1,1.732,4.0,2025-10-02,2025-10-02,1,70.0,70.0,0.0,0.429,Developing,365.0,-295.0,Active
18800,Sunday,0.388,0.611,0,17,2,17,0.892,2.0,2025-04-06,2025-11-07,36,249.0,34.0,215.0,4.337,Mature,6.142857142857143,27.857142857142858,At Risk
18850,Thursday,0.333,0.11,0,0,0,3,1.732,4.0,2025-10-02,2025-11-09,3,70.0,32.0,38.0,1.286,Developing,19.0,13.0,At Risk
18901,Thursday,0.0,0.0,0,0,0,2,1.732,4.0,2025-10-02,2025-12-09,2,70.0,2.0,68.0,0.857,Developing,68.0,-66.0,Active
18950,Tuesday,0.0,0.0,0,0,0,2,1.732,4.0,2025-12-02,2025-12-02,2,9.0,9.0,0.0,6.667,New,0.0,9.0,At Risk
19001,Thursday,0.0,0.0,0,0,5,0,1.732,3.0,2025-07-03,2025-09-04,5,161.0,98.0,63.0,0.932,Established,15.75,82.25,Churned
19050,Friday,0.0,0.0,3,0,0,0,1.732,1.0,2025-03-07,2025-03-07,3,279.0,279.0,0.0,0.323,Mature,0.0,279.0,Churned
19250,Tuesday,0.125,0.202,4,1,3,2,0.447,1.0,2025-01-03,2025-11-11,10,342.0,30.0,312.0,0.877,Mature,34.666666666666664,-4.666666666666664,Active
19300,Monday,0.0,0.0,0,0,2,0,1.732,3.0,2025-08-04,2025-08-04,2,129.0,129.0,0.0,0.465,Established,0.0,129.0,Churned
19450,Friday,0.0,0.0,2,2,0,0,1.0,1.0,2025-03-07,2025-05-12,4,279.0,213.0,66.0,0.43,Mature,22.0,191.0,Churned
19453,Monday,0.0,0.0,1,0,0,0,1.732,1.0,2025-03-03,2025-03-03,1,283.0,283.0,0.0,0.106,Mature,365.0,-82.0,Active
19551,Monday,0.0,0.0,1,0,0,0,1.732,1.0,2025-03-03,2025-03-03,1,283.0,283.0,0.0,0.106,Mature,365.0,-82.0,Active
19650,Saturday,0.245,0.186,1,4,6,13,0.736,4.0,2025-01-12,2025-12-09,24,333.0,2.0,331.0,2.162,Mature,14.391304347826088,-12.391304347826088,Active
19700,Tuesday,0.0,0.0,0,6,0,0,1.732,2.0,2025-06-03,2025-06-03,6,191.0,191.0,0.0,0.942,Mature,0.0,191.0,Churned
19750,Tuesday,0.0,0.0,0,1,0,0,1.732,2.0,2025-06-03,2025-06-03,1,191.0,191.0,0.0,0.157,Mature,365.0,-174.0,Active
19800,Thursday,0.0,0.0,0,0,2,0,1.732,3.0,2025-07-03,2025-07-03,2,161.0,161.0,0.0,0.373,Established,0.0,161.0,Churned
19850,Sunday,0.167,0.173,1,2,4,0,0.845,3.0,2025-03-09,2025-07-11,7,277.0,153.0,124.0,0.758,Mature,20.666666666666668,132.33333333333334,Churned
19900,Friday,0.0,0.0,0,0,0,2,1.732,4.0,2025-10-03,2025-10-03,2,69.0,69.0,0.0,0.87,Developing,0.0,69.0,Churned
19950,Tuesday,0.0,0.0,0,0,0,1,1.732,4.0,2025-11-04,2025-11-04,1,37.0,37.0,0.0,0.811,Developing,365.0,-328.0,Active
20050,Tuesday,0.0,0.0,0,0,0,1,1.732,4.0,2025-10-07,2025-10-07,1,65.0,65.0,0.0,0.462,Developing,365.0,-300.0,Active
20052,Monday,0.0,0.0,0,9,0,1,1.51,2.0,2025-05-05,2025-10-09,10,220.0,63.0,157.0,1.364,Mature,17.444444444444443,45.55555555555556,Dormant
20100,Thursday,0.0,0.0,0,0,4,0,1.732,3.0,2025-09-04,2025-09-04,4,98.0,98.0,0.0,1.224,Established,0.0,98.0,Churned
20200,Saturday,0.5,0.449,0,0,0,2,1.732,4.0,2025-10-04,2025-10-04,2,68.0,68.0,0.0,0.882,Developing,0.0,68.0,Churned
20350,Tuesday,0.0,0.0,0,0,0,1,1.732,4.0,2025-11-04,2025-11-04,1,37.0,37.0,0.0,0.811,Developing,365.0,-328.0,Active
20450,Sunday,0.167,0.139,0,1,0,1,1.0,2.0,2025-04-06,2025-11-04,2,249.0,37.0,212.0,0.241,Mature,212.0,-175.0,Active
20550,Thursday,0.0,0.0,1,0,0,0,1.732,1.0,2025-01-09,2025-01-09,1,336.0,336.0,0.0,0.089,Mature,365.0,-29.0,Active
20551,Thursday,0.0,0.0,0,0,0,1,1.732,4.0,2025-12-04,2025-12-04,1,7.0,7.0,0.0,4.286,New,365.0,-358.0,Active
20600,Saturday,0.333,0.357,0,0,0,2,1.732,4.0,2025-10-04,2025-10-04,2,68.0,68.0,0.0,0.882,Developing,0.0,68.0,Churned
20700,Tuesday,0.0,0.0,0,0,0,1,1.732,4.0,2025-11-04,2025-11-04,1,37.0,37.0,0.0,0.811,Developing,365.0,-328.0,Active
20750,Tuesday,0.0,0.0,0,0,3,0,1.732,3.0,2025-08-05,2025-08-05,3,128.0,128.0,0.0,0.703,Established,0.0,128.0,Churned
20950,Sunday,0.4,0.021,0,2,1,0,1.106,2.0,2025-05-11,2025-08-08,3,214.0,125.0,89.0,0.421,Mature,44.5,80.5,Churned
21001,Monday,0.0,0.0,0,5,0,0,1.732,2.0,2025-05-05,2025-05-05,5,220.0,220.0,0.0,0.682,Mature,0.0,220.0,Churned
21003,Saturday,1.0,1.0,0,0,2,0,1.732,3.0,2025-07-05,2025-07-05,2,159.0,159.0,0.0,0.377,Established,0.0,159.0,Churned
21050,Wednesday,0.0,0.0,5,0,0,0,1.732,1.0,2025-02-05,2025-02-05,5,309.0,309.0,0.0,0.485,Mature,0.0,309.0,Churned
21051,Thursday,0.0,0.0,7,0,7,0,1.0,1.0,2025-02-06,2025-08-07,14,308.0,126.0,182.0,1.364,Mature,14.0,112.0,Churned
21151,Monday,0.0,0.0,0,2,0,0,1.732,2.0,2025-05-05,2025-05-05,2,220.0,220.0,0.0,0.273,Mature,0.0,220.0,Churned
21201,Monday,0.0,0.0,0,1,0,0,1.732,2.0,2025-05-05,2025-05-05,1,220.0,220.0,0.0,0.136,Mature,365.0,-145.0,Active
21250,Wednesday,0.2,0.125,7,7,12,0,0.657,3.0,2025-02-12,2025-08-10,26,302.0,123.0,179.0,2.583,Mature,7.16,115.84,Churned
21300,Friday,0.222,0.219,0,3,0,4,1.02,4.0,2025-04-08,2025-12-06,7,247.0,5.0,242.0,0.85,Mature,40.333333333333336,-35.333333333333336,Active
21301,Saturday,0.8,0.91,0,0,5,0,1.732,3.0,2025-07-05,2025-08-07,5,159.0,126.0,33.0,0.943,Established,8.25,117.75,Churned
21350,Friday,0.0,0.0,0,1,1,1,0.577,2.0,2025-04-07,2025-10-10,3,248.0,62.0,186.0,0.363,Mature,93.0,-31.0,Active
21400,Tuesday,0.0,0.0,0,0,4,0,1.732,3.0,2025-08-05,2025-08-05,4,128.0,128.0,0.0,0.938,Established,0.0,128.0,Churned
21450,Tuesday,0.0,0.0,0,0,4,0,1.732,3.0,2025-08-05,2025-08-05,4,128.0,128.0,0.0,0.938,Established,0.0,128.0,Churned
21601,Wednesday,0.045,0.018,1,2,1,2,0.333,2.0,2025-01-08,2025-11-06,6,337.0,35.0,302.0,0.534,Mature,60.4,-25.4,Active
21700,Tuesday,0.0,0.0,1,4,1,0,1.0,2.0,2025-03-06,2025-09-10,6,280.0,92.0,188.0,0.643,Mature,37.6,54.4,Dormant
21850,Sunday,0.104,0.118,7,6,4,6,0.19,1.0,2025-02-10,2025-11-12,23,304.0,29.0,275.0,2.27,Mature,12.5,16.5,At Risk
21852,Tuesday,0.0,0.0,0,6,0,0,1.732,2.0,2025-05-06,2025-05-06,6,219.0,219.0,0.0,0.822,Mature,0.0,219.0,Churned
21855,Sunday,1.0,1.0,0,1,0,0,1.732,2.0,2025-04-06,2025-04-06,1,249.0,249.0,0.0,0.12,Mature,365.0,-116.0,Active
21900,Friday,0.0,0.0,12,0,0,0,1.732,1.0,2025-01-10,2025-01-10,12,335.0,335.0,0.0,1.075,Mature,0.0,335.0,Churned
22050,Monday,0.059,0.057,3,1,1,1,0.577,1.0,2025-03-10,2025-10-07,6,276.0,65.0,211.0,0.652,Mature,42.2,22.799999999999997,At Risk
22150,Sunday,0.5,0.429,1,1,0,0,1.0,1.0,2025-03-06,2025-04-06,2,280.0,249.0,31.0,0.214,Mature,31.0,218.0,Churned
22200,Sunday,0.857,0.792,0,6,0,0,1.732,2.0,2025-04-06,2025-04-06,6,249.0,249.0,0.0,0.723,Mature,0.0,249.0,Churned
22250,Sunday,0.643,0.963,1,7,2,1,0.905,2.0,2025-03-07,2025-10-11,11,279.0,61.0,218.0,1.183,Mature,21.8,39.2,Dormant
22350,Friday,0.0,0.0,2,0,0,0,1.732,1.0,2025-03-06,2025-03-07,2,280.0,279.0,1.0,0.214,Mature,1.0,278.0,Churned
22400,Thursday,0.0,0.0,0,0,0,3,1.732,4.0,2025-11-06,2025-11-06,3,35.0,35.0,0.0,2.571,Developing,0.0,35.0,Dormant
22401,Sunday,1.0,1.0,9,1,0,0,1.51,1.0,2025-03-09,2025-04-06,10,277.0,249.0,28.0,1.083,Mature,3.111111111111111,245.88888888888889,Churned
22450,Tuesday,0.0,0.0,0,1,0,0,1.732,2.0,2025-05-06,2025-05-06,1,219.0,219.0,0.0,0.137,Mature,365.0,-146.0,Active
22550,Sunday,0.75,0.608,9,0,0,3,1.225,1.0,2025-02-09,2025-11-06,12,305.0,35.0,270.0,1.18,Mature,24.545454545454547,10.454545454545453,At Risk
22650,Saturday,1.0,1.0,0,0,0,8,1.732,4.0,2025-12-06,2025-12-06,8,5.0,5.0,0.0,48.0,New,0.0,5.0,At Risk
22750,Tuesday,0.0,0.0,0,0,1,7,1.458,4.0,2025-07-08,2025-12-09,8,156.0,2.0,154.0,1.538,Established,22.0,-20.0,Active
22950,Tuesday,0.03,0.028,3,1,4,2,0.447,3.0,2025-02-10,2025-12-09,10,304.0,2.0,302.0,0.987,Mature,33.55555555555556,-31.555555555555557,Active
23000,Sunday,0.333,0.264,0,0,2,2,1.0,3.0,2025-08-10,2025-10-07,4,123.0,65.0,58.0,0.976,Established,19.333333333333332,45.66666666666667,Dormant
23150,Thursday,0.0,0.0,0,1,0,0,1.732,2.0,2025-05-08,2025-05-08,1,217.0,217.0,0.0,0.138,Mature,365.0,-148.0,Active
23200,Sunday,0.167,0.417,1,2,2,1,0.333,2.0,2025-03-07,2025-10-07,6,279.0,65.0,214.0,0.645,Mature,42.8,22.200000000000003,At Risk
23450,Friday,0.0,0.0,2,0,0,0,1.732,1.0,2025-01-08,2025-03-07,2,337.0,279.0,58.0,0.178,Mature,58.0,221.0,Churned
23500,Friday,0.0,0.0,1,1,0,2,0.707,4.0,2025-03-07,2025-11-07,4,279.0,34.0,245.0,0.43,Mature,81.66666666666667,-47.66666666666667,Active
23550,Friday,0.0,0.0,0,0,0,3,1.732,4.0,2025-11-07,2025-11-07,3,34.0,34.0,0.0,2.647,Developing,0.0,34.0,Dormant
23650,Monday,0.0,0.0,0,1,0,0,1.732,2.0,2025-04-07,2025-04-07,1,248.0,248.0,0.0,0.121,Mature,365.0,-117.0,Active
23701,Sunday,1.0,1.0,0,1,0,0,1.732,2.0,2025-06-08,2025-06-08,1,186.0,186.0,0.0,0.161,Mature,365.0,-179.0,Active
23702,Monday,0.0,0.0,0,5,0,5,1.0,2.0,2025-05-07,2025-11-11,10,218.0,30.0,188.0,1.376,Mature,20.88888888888889,9.11111111111111,At Risk
23750,Thursday,0.0,0.0,0,0,1,0,1.732,3.0,2025-08-07,2025-08-07,1,126.0,126.0,0.0,0.238,Established,365.0,-239.0,Active
23751,Sunday,1.0,1.0,0,0,1,0,1.732,3.0,2025-09-07,2025-09-07,1,95.0,95.0,0.0,0.316,Established,365.0,-270.0,Active
23800,Friday,0.2,0.078,0,0,0,3,1.732,4.0,2025-10-11,2025-11-07,3,61.0,34.0,27.0,1.475,Developing,13.5,20.5,At Risk
23900,Tuesday,0.125,0.296,0,2,2,1,0.663,2.0,2025-06-11,2025-10-12,5,183.0,60.0,123.0,0.82,Mature,30.75,29.25,At Risk
24051,Wednesday,0.0,0.0,4,0,0,0,1.732,1.0,2025-02-12,2025-02-12,4,302.0,302.0,0.0,0.397,Mature,0.0,302.0,Churned
24100,Thursday,0.091,0.056,4,3,0,4,0.596,1.0,2025-03-12,2025-10-09,11,274.0,63.0,211.0,1.204,Mature,21.1,41.9,Dormant
24302,Wednesday,0.0,0.0,0,1,0,0,1.732,2.0,2025-04-09,2025-04-09,1,246.0,246.0,0.0,0.122,Mature,365.0,-119.0,Active
24353,Tuesday,0.0,0.0,0,0,4,0,1.732,3.0,2025-07-08,2025-07-08,4,156.0,156.0,0.0,0.769,Established,0.0,156.0,Churned
24450,Sunday,0.214,0.234,0,0,0,3,1.732,4.0,2025-10-12,2025-10-12,3,60.0,60.0,0.0,1.5,Developing,0.0,60.0,Dormant
24451,Saturday,1.0,1.0,0,0,0,1,1.732,4.0,2025-11-08,2025-11-08,1,33.0,33.0,0.0,0.909,Developing,365.0,-332.0,Active
24550,Tuesday,0.0,0.0,0,0,1,0,1.732,3.0,2025-07-08,2025-07-08,1,156.0,156.0,0.0,0.192,Established,365.0,-209.0,Active
24600,Friday,0.0,0.0,0,0,2,0,1.732,3.0,2025-08-08,2025-08-08,2,125.0,125.0,0.0,0.48,Established,0.0,125.0,Churned
24700,Friday,0.0,0.0,0,0,2,0,1.732,3.0,2025-07-11,2025-07-11,2,153.0,153.0,0.0,0.392,Established,0.0,153.0,Churned
24750,Monday,0.0,0.0,0,0,0,1,1.732,4.0,2025-12-08,2025-12-08,1,3.0,3.0,0.0,10.0,New,365.0,-362.0,Active
24800,Tuesday,0.0,0.0,0,0,1,0,1.732,3.0,2025-07-08,2025-07-08,1,156.0,156.0,0.0,0.192,Established,365.0,-209.0,Active
24850,Sunday,0.333,0.309,2,0,0,1,1.106,1.0,2025-02-09,2025-10-10,3,305.0,62.0,243.0,0.295,Mature,121.5,-59.5,Active
24950,Tuesday,0.0,0.0,0,0,0,3,1.732,4.0,2025-11-11,2025-11-11,3,30.0,30.0,0.0,3.0,New,0.0,30.0,At Risk
25100,Thursday,0.0,0.0,2,0,0,0,1.732,1.0,2025-01-09,2025-01-09,2,336.0,336.0,0.0,0.179,Mature,0.0,336.0,Churned
25150,Monday,0.0,0.0,3,0,0,0,1.732,1.0,2025-01-10,2025-03-10,3,335.0,276.0,59.0,0.269,Mature,29.5,246.5,Churned
25250,Monday,0.0,0.0,0,1,0,0,1.732,2.0,2025-05-12,2025-05-12,1,213.0,213.0,0.0,0.141,Mature,365.0,-152.0,Active
25251,Wednesday,0.0,0.0,0,1,0,0,1.732,2.0,2025-04-09,2025-04-09,1,246.0,246.0,0.0,0.122,Mature,365.0,-119.0,Active
25301,Wednesday,0.0,0.0,0,2,1,0,1.106,2.0,2025-06-11,2025-09-09,3,183.0,93.0,90.0,0.492,Mature,45.0,48.0,Dormant
25302,Sunday,0.667,0.567,2,0,0,0,1.732,1.0,2025-03-09,2025-03-09,2,277.0,277.0,0.0,0.217,Mature,0.0,277.0,Churned
25350,Saturday,1.0,1.0,0,0,2,0,1.732,3.0,2025-08-09,2025-08-09,2,124.0,124.0,0.0,0.484,Established,0.0,124.0,Churned
25400,Sunday,1.0,1.0,1,0,0,0,1.732,1.0,2025-03-09,2025-03-09,1,277.0,277.0,0.0,0.108,Mature,365.0,-88.0,Active
25451,Sunday,0.2,0.069,0,1,0,2,1.106,4.0,2025-04-09,2025-11-09,3,246.0,32.0,214.0,0.366,Mature,107.0,-75.0,Active
25500,Tuesday,0.0,0.0,0,0,2,0,1.732,3.0,2025-09-09,2025-09-09,2,93.0,93.0,0.0,0.645,Established,0.0,93.0,Churned
25550,Saturday,1.0,1.0,0,0,2,0,1.732,3.0,2025-08-09,2025-08-09,2,124.0,124.0,0.0,0.484,Established,0.0,124.0,Churned
25600,Thursday,0.0,0.0,0,0,0,2,1.732,4.0,2025-10-09,2025-10-09,2,63.0,63.0,0.0,0.952,Developing,0.0,63.0,Churned
25650,Sunday,0.333,0.826,0,1,0,1,1.0,2.0,2025-05-11,2025-10-09,2,214.0,63.0,151.0,0.28,Mature,151.0,-88.0,Active
25750,Sunday,1.0,1.0,0,0,0,5,1.732,4.0,2025-11-09,2025-11-09,5,32.0,32.0,0.0,4.688,Developing,0.0,32.0,Dormant
25801,Tuesday,0.0,0.0,0,0,0,1,1.732,4.0,2025-12-09,2025-12-09,1,2.0,2.0,0.0,15.0,New,365.0,-363.0,Active
25852,Wednesday,0.0,0.0,0,4,0,0,1.732,2.0,2025-06-11,2025-06-11,4,183.0,183.0,0.0,0.656,Mature,0.0,183.0,Churned
25950,Wednesday,0.222,0.201,5,2,0,5,0.707,1.0,2025-02-12,2025-12-11,12,302.0,0.0,302.0,1.192,Mature,27.454545454545453,-27.454545454545453,Active
26050,Monday,0.0,0.0,1,0,0,0,1.732,1.0,2025-02-10,2025-02-10,1,304.0,304.0,0.0,0.099,Mature,365.0,-61.0,Active
26201,Sunday,1.0,1.0,0,0,1,0,1.732,3.0,2025-08-10,2025-08-10,1,123.0,123.0,0.0,0.244,Established,365.0,-242.0,Active
26450,Wednesday,0.0,0.0,2,0,0,0,1.732,1.0,2025-02-12,2025-02-12,2,302.0,302.0,0.0,0.199,Mature,0.0,302.0,Churned
26500,Sunday,0.6,0.387,3,0,2,0,1.039,1.0,2025-01-12,2025-08-12,5,333.0,121.0,212.0,0.45,Mature,53.0,68.0,Churned
26501,Sunday,1.0,1.0,0,0,2,0,1.732,3.0,2025-08-10,2025-08-10,2,123.0,123.0,0.0,0.488,Established,0.0,123.0,Churned
26551,Monday,0.0,0.0,0,1,0,0,1.732,2.0,2025-05-12,2025-05-12,1,213.0,213.0,0.0,0.141,Mature,365.0,-152.0,Active
26600,Friday,0.0,0.0,3,0,0,0,1.732,1.0,2025-01-10,2025-01-10,3,335.0,335.0,0.0,0.269,Mature,0.0,335.0,Churned
26601,Monday,0.0,0.0,1,0,0,0,1.732,1.0,2025-02-10,2025-02-10,1,304.0,304.0,0.0,0.099,Mature,365.0,-61.0,Active
26651,Friday,0.5,0.353,1,0,1,0,1.0,1.0,2025-01-10,2025-08-10,2,335.0,123.0,212.0,0.179,Mature,212.0,-89.0,Active
26700,Monday,0.0,0.0,4,0,0,0,1.732,1.0,2025-03-10,2025-03-10,4,276.0,276.0,0.0,0.435,Mature,0.0,276.0,Churned
26750,Tuesday,0.0,0.0,0,2,0,0,1.732,2.0,2025-06-10,2025-06-10,2,184.0,184.0,0.0,0.326,Mature,0.0,184.0,Churned
26751,Wednesday,0.0,0.0,0,0,2,0,1.732,3.0,2025-09-10,2025-09-10,2,92.0,92.0,0.0,0.652,Established,0.0,92.0,Churned
26752,Saturday,0.833,0.26,0,0,0,5,1.732,4.0,2025-10-11,2025-10-11,5,61.0,61.0,0.0,2.459,Developing,0.0,61.0,Churned
26800,Monday,0.0,0.0,1,0,0,0,1.732,1.0,2025-03-10,2025-03-10,1,276.0,276.0,0.0,0.109,Mature,365.0,-89.0,Active
26801,Friday,0.0,0.0,0,1,0,0,1.732,2.0,2025-04-11,2025-04-11,1,244.0,244.0,0.0,0.123,Mature,365.0,-121.0,Active
26850,Thursday,0.0,0.0,0,0,6,0,1.732,3.0,2025-07-10,2025-07-10,6,154.0,154.0,0.0,1.169,Established,0.0,154.0,Churned
26900,Friday,0.0,0.0,0,0,0,1,1.732,4.0,2025-10-10,2025-10-10,1,62.0,62.0,0.0,0.484,Developing,365.0,-303.0,Active
26902,Friday,0.0,0.0,0,0,0,2,1.732,4.0,2025-10-10,2025-10-10,2,62.0,62.0,0.0,0.968,Developing,0.0,62.0,Churned
26903,Thursday,0.0,0.0,0,0,0,1,1.732,4.0,2025-12-11,2025-12-11,1,0.0,0.0,0.0,0.0,New,365.0,-365.0,Active
27152,Tuesday,0.0,0.0,0,0,0,2,1.732,4.0,2025-11-11,2025-11-11,2,30.0,30.0,0.0,2.0,New,0.0,30.0,At Risk
27500,Thursday,0.0,0.0,0,0,0,3,1.732,4.0,2025-12-11,2025-12-11,3,0.0,0.0,0.0,0.0,New,0.0,0.0,Active
27600,Sunday,1.0,1.0,2,0,0,0,1.732,1.0,2025-01-12,2025-01-12,2,333.0,333.0,0.0,0.18,Mature,0.0,333.0,Churned
27650,Friday,0.0,0.0,0,0,2,0,1.732,3.0,2025-07-11,2025-07-11,2,153.0,153.0,0.0,0.392,Established,0.0,153.0,Churned
27750,Sunday,1.0,1.0,0,2,0,0,1.732,2.0,2025-05-11,2025-05-11,2,214.0,214.0,0.0,0.28,Mature,0.0,214.0,Churned
27800,Tuesday,0.0,0.0,6,0,0,0,1.732,1.0,2025-03-11,2025-03-11,6,275.0,275.0,0.0,0.655,Mature,0.0,275.0,Churned
27850,Saturday,0.5,0.349,5,0,0,5,1.0,1.0,2025-03-11,2025-10-11,10,275.0,61.0,214.0,1.091,Mature,23.77777777777778,37.22222222222222,Dormant
27950,Wednesday,0.0,0.0,0,2,0,2,1.0,2.0,2025-04-11,2025-11-12,4,244.0,29.0,215.0,0.492,Mature,71.66666666666667,-42.66666666666667,Active
28000,Sunday,0.8,0.916,0,4,0,0,1.732,2.0,2025-05-11,2025-05-11,4,214.0,214.0,0.0,0.561,Mature,0.0,214.0,Churned
28050,Wednesday,0.0,0.0,0,6,0,0,1.732,2.0,2025-06-11,2025-06-11,6,183.0,183.0,0.0,0.984,Mature,0.0,183.0,Churned
28100,Friday,0.0,0.0,1,0,1,0,1.0,1.0,2025-02-12,2025-07-11,2,302.0,153.0,149.0,0.199,Mature,149.0,4.0,At Risk
28150,Wednesday,0.0,0.0,0,1,0,0,1.732,2.0,2025-06-11,2025-06-11,1,183.0,183.0,0.0,0.164,Mature,365.0,-182.0,Active
28151,Sunday,1.0,1.0,0,0,0,1,1.732,4.0,2025-10-12,2025-10-12,1,60.0,60.0,0.0,0.5,Developing,365.0,-305.0,Active
28200,Saturday,1.0,1.0,0,2,0,0,1.732,2.0,2025-04-12,2025-04-12,2,243.0,243.0,0.0,0.247,Mature,0.0,243.0,Churned
28202,Tuesday,0.0,0.0,0,0,1,0,1.732,3.0,2025-08-12,2025-08-12,1,121.0,121.0,0.0,0.248,Established,365.0,-244.0,Active
28203,Friday,0.0,0.0,0,0,2,0,1.732,3.0,2025-07-11,2025-07-11,2,153.0,153.0,0.0,0.392,Established,0.0,153.0,Churned
28250,Wednesday,0.0,0.0,0,2,0,0,1.732,2.0,2025-06-11,2025-06-11,2,183.0,183.0,0.0,0.328,Mature,0.0,183.0,Churned
