product_id,product_code,product_name,total_quantity_sold,total_revenue,order_count,unique_customers,avg_price,product_category,revenue_contribution_pct
285,TPLK-049,"VIGI C340(2,8)(UN)",41,22996851.36,10,6,560898.8136585365,,0.008402589411064362
2850,Kronicles-001 (non aktif),"D4736X000000DA-01 . Dual InLX2,CNTRL,FC,2U12,AC,PSU",1,803000000.0,1,1,803000000.0,,0.2934001351515751
28500,Omada-116,VIGI NVR1104H-4P,5,4108000.0,3,3,821600.0,,0.001500981015196352
2851,Kronicles-003 (non aktif),"1110137-01 . FRU-DRV,SSD,SE,HV3,15.36TB, 12G, SAS,BB",8,0.0,1,1,0.0,,0.0
2853,One-002,One Identity Safeguard Privileged Security Bundle Per System 24x7 Maintenance Renewal Pack,350,71120000.0,1,1,203200.0,,0.02598582517058533
28550,Omada-117,VIGI C540V,18,16430000.0,7,6,912777.7777777778,,0.006003193300797482
286,TPLK-029,TL-SG1008P(UN),3,1863100.0,2,2,621033.3333333334,,0.0006807394667508089
28600,Omada-118,VIGI C440I (2.8MM),22,8410000.0,2,2,382272.7272727273,,0.003072845749221353
28700,EnGenius-006,ECW220,7,15800000.0,2,2,2257142.857142857,,0.005773003904601353
28750,Omada-119,EAP723,252,270565486.4864865,38,26,1073672.565422565,,0.09885921581878805
28752,Huawei-078,"02315ANQ 2U,1*16X PCIE5, 0+2*8X PCIE4.0 RI SER1&2 Module",3,0.0,1,1,0.0,,0.0
28753,Huawei-081,"02313URC Optical Transceiver,SFP+,10G,Multi-mode Module ( 850nm,0.3km,LC)",36,0.0,1,1,0.0,,0.0
28754,Seagate-003,ST1000VX013 INT HDD For Survellance-Seagate skyhawk 1TB,6,4620000.0,1,1,770000.0,,0.001688055572104953
28755,SonicWall-089,03-SSC-2975. SonicWall NSA 2700 Secur  e Upgrade Advanced Edition 3YR ( Includes 1YR CSE ),1,96539269.0,1,1,96539269.0,,0.03527351752432661
288,TPLK-022,TL-MR100,5209,2355287630.0,27,10,452157.3488193511,,0.8605749800284345
28800,Group-021,P-0773/PO/0525,6,322500000.0,1,1,53750000.0,,0.1178350480527808
28802,Huawei-099,"88134UGQ-6E6 Hyper-converged Node-DP2220(12*3,5 inch HARD dISK pASS through Chassis, 2*C6442Y, 2*GE, 2*10GE,2*1300W)DP2220,C0-Care StandardFusionCube DP2220 C6xxx_36months)",3,0.0,1,1,0.0,,0.0
28850,Omada-120,POE150S,5,888432.4400000001,2,2,177686.488,,0.0003246154395629435
28852,Omada-123,VIGI NVR1008H-8MP,3,4436600.0,3,3,1478866.666666667,,0.001621044881212301
28853,Huawei-069,DCS Virtualization Suite,1,0.0,1,1,0.0,,0.0
28854,Huawei-070,88033KRL DCS Virtualization Suite Advanced Edition License per CPU,6,0.0,1,1,0.0,,0.0
28855,Huawei-080,"02315BNL HP380 Ethernet Adapter 25GE Dual-Port,SFP28(without Optical Transceiver ), Half-height Half-length,Full Handle bars,PCIE 3.0 X8",6,0.0,1,1,0.0,,0.0
28857,Huawei-094,"14130859 Patch Cord DLC/PC.DLC/PC, Multi-mode , 5mA1a,2.2mm,42mm DLC,OM3 bending insenstive",18,0.0,1,1,0.0,,0.0
28858,Huawei-100,"88134UGQ-6FW 960GB SSD SAS Disk Unit(2.5"")_Co_Care Standard FusionCube 960G SSD_36months)",6,0.0,1,1,0.0,,0.0
28859,Group-024,P-0856/PO/0525,1,39315000.0,1,1,39315000.0,,0.01436491446262039
289,TPLK-025,TL-SF1005D(UN),12,956756.76,2,2,79729.73,,0.0003495797791920088
28900,Omada-121,VIGI C220I(4mm),4,1400000.0,1,1,350000.0,,0.0005115319915469553
28902,Huawei-073,"02356KTR Hyper-converged Node-DP2220(12*3,5 inch Hard Disk Pass-through Chassis,2* C6442Y,2*GE,2*10GE,2*1300W)DP2220",3,0.0,1,1,0.0,,0.0
28904,Huawei-092,"02314171 Electrical Transceiver SFP GE Electrical Interface Module(100m,RJ45)",3,0.0,1,1,0.0,,0.0
28906,Huawei-097,"88061SVR Infrastructure Software Capacity Stabdard Edition, 3 year Subscription and Support Service, Per CPU(Annual fee validity period : 3 year from Earlier between License activated date or PO signed plus 90 days )",6,0.0,1,1,0.0,,0.0
28950,Omada-122,SG1016DE,3,3324324.0,1,1,1108108.0,,0.0012146414830481
28951,Huawei-071,88033KRN DCS Virtualization Suite Advanced Edition 3 Years Subscription and Support per CPU ( Annual fee validity periode : 3 years from PO signed plus 90 days ),6,0.0,1,1,0.0,,0.0
28952,Huawei-075,"02356PQL 960GB SSD Disk Unit(2.5"")",6,0.0,1,1,0.0,,0.0
28953,Huawei-082,"02560105 RAID Controller-PCIE 4.0 X8-8GB cache-RAID 0,1,5,6,10,50,60 support SuperCap and Sideband Mangement",2,0.0,1,1,0.0,,0.0
28957,Huawei-095,"04070009 Trasition Signal Cable,5m",3,0.0,1,1,0.0,,0.0
28958,Huawei-096,"88036YWX Infrastructure Software Capacity Standard Edition License,Per CPU",6,0.0,1,1,0.0,,0.0
28959,Huawei-101,"88134UGQ-6FT 3.2TB SSD NVMe Disk Unit(2.5"")_Co_Care Standard Fusioncube 3.2T-3.84T SSD_36months",6,0.0,1,1,0.0,,0.0
28960,Piolink-013,"M-RTF-PASK. RTF support package providing technical support,software release/online supportand shipment of replacement or repaired parts after receipt of defective at best effort for all PAS-K/KV/KS series for 1 year.",6,93564900.0,1,1,15594150.0,,0.03418674259706551
28961,Omada-126,SG3210XHP-M2,13,62901800.0,7,6,4838600.0,,0.02298305930420591
290,TPLK-026,TL-SF1008D(UN),3,294594.0,2,2,98198.0,,0.0001076387539412741
2900,RENT-053,RG-SC6705-SP,5,17590000.0,5,5,3518000.0,,0.006427034093793531
29000,Omada-124,VIGI C420I(4mm),31,8046000.0,2,2,259548.3870967742,,0.002939847431419145
29001,Huawei-074,"02314VWC Memory Module,DDR RDIMM. Memory 32GB,5600000KHz,1Rank(4G*4bit), 1.1ECC",24,0.0,1,1,0.0,,0.0
29002,Huawei-079,02315anm Rear PSU 4*2.5 inch Hard Disk Backplane Module(for SAS/NVME ),3,0.0,1,1,0.0,,0.0
29005,SonicWall-121,03-SSC-4689. SonicWall NA 2800 Secure Upgrade Plus Advanced Edition 3YR  ( Includes 1 YR )(,2,229800800.0,2,1,114900400.0,,0.08396461491648825
29050,Huawei-072,FusionCube 1000(Hypervisor V8.0)(Next Generation)(Special Edition),1,0.0,1,1,0.0,,0.0
29051,Huawei-076,"02356PQV 3.2TB SSD NVMe Disk Unit ( 2.5"")",6,0.0,1,1,0.0,,0.0
29052,Huawei-077,"02356UWR 16TB 7.2K RPM SATA Disk Unit(3.5"")",18,0.0,1,1,0.0,,0.0
29054,Huawei-098,FusionCube 1000(Hypervisor V8.0)(Next Generation)(Special Edition)-Technical Sup,1,0.0,1,1,0.0,,0.0
29055,Omada-125,VIGI C420I(2.8mm),62,18716226.0,6,6,301874.6129032258,,0.006838534542873503
29056,SonicWall-120,02-SSC-2603. SonicWall Hosted Email Security Advanced 500-999 User 1 YR,800,133008000.0,1,1,166260.0,,0.04859846223691245
291,TPLK-021,TG-3468(UN),5,505000.0,1,1,101000.0,,0.000184516896950866
29100,Group-025,P-0867/PO/0625,1,94500000.0,1,1,94500000.0,,0.03452840942941948
29200,Group-026,P-0881/PO/0625,5,490000000.0,1,1,98000000.0,,0.1790361970414344
29202,H_Datacomm-011,"50086871. AP361. Settled AP,802.11ax,1.775 Gbps device rate, dual-radio ( 2.4G/5GHz ) 80 access users recommended, max 128 access users,smart antenna, 18 m optimal coverage range.",246,181950000.0,12,11,739634.1463414634,,0.06648088990140608
29250,Umum-141,"WD NAS 4TB RED WD40EFRX SATA 3.5""",6,12000000.0,1,1,2000000.0,,0.004384559927545331
293,TPLK-031,TL-SG3210(UN),50,64997185.15,8,5,1299943.703,,0.02374867111766121
29300,Umum-142,Indorack WIR6012D Wallmount Rack 12U Depth 600mm Double Glass Door,1,3500000.0,1,1,3500000.0,,0.001278829978867388
29301,H_Datacomm-006,"98012471. S220S-8P4J S220S-8P4J ( 8*/10/100/1000BASE-T ports ( 128 W PoE+ ), 4*2.5GE SFP ports,built-in AC power, Fanless )",20,43025000.0,5,3,2151250.0,,0.01572047424021982
29302,H_Datacomm-007,"02355VFC. AP661 AP661 ( 11ax indoor, 2+2+4 tri bands, smart antenna, USB BLE )",27,64800000.0,2,1,2400000.0,,0.02367662360874479
29303,GIGA-048,R163-SG2-AAC1-1,1,124752250.0,1,1,124752250.0,,0.04558197635175975
29352,Omada-128,VIGI C330(4mm),4,1745000.0,2,2,436250.0,,0.0006375880894638836
29353,Omada-129,VIGI C430(4mm),14,6070000.0,2,2,433571.4285714286,,0.002217856563350013
294,TPLK-033,TL-SG3428MP(UN),12,46489200.0,8,8,3874100.0,,0.01698622361530337
29400,H_Datacomm-004,"98012556 S530-24ST4XE S530-24ST4XE(24*GE SFP ports,8 of which are dual-purpose 10/100/1000 or SFP,4*10GE SFP+ports,2*10GE stack ports,with 1*AC power module)",1,8150000.0,1,1,8150000.0,,0.002977846950791204
29401,Omada-127,SG108PE,11,6222040.0,3,3,565640.0,,0.002273408937632013
29450,H-Datacomm-005,"50087148. AP362EAP362E(11ax indoor, 2+2 dual bands, smart antenna)",23,27200000.0,2,2,1182608.695652174,,0.009938335835769417
29451,H_Datacomm-008,"50087399-001AP371AP371 ( 11 be indoor,2+2 dual bands, smart antenna, USB,BLE )",359,538600000.0,5,4,1500278.551532033,,0.196793664747993
29452,Umum-143,UTP-G-C6G-E1VN-M 0.5X004P/GY,74,125800000.0,1,1,1700000.0,,0.04596480324043355
295,TPLK-040,TL-SX3016F(UN),13,80125000.0,4,3,6163461.538461538,,0.02927607201621414
2950,RENT-054,RG-iData-WIS-License-ADV-3Y-100,10,3530000.0,6,6,353000.0,,0.001289791378686252
29500,Omada-128-1,VIGI C330I(2.8mm),34,10455556.0,7,3,307516.3529411764,,0.003820250988150513
29501,Umum-144,Synology DS1821+. Synology Disk Station 8-bay 2.2 GHz 4GB RAM,1,19055000.0,1,1,19055000.0,,0.006962315784948024
29502,Firemon-006,ANN-SPFM-ASM-SILVER. Annual subscription software license and support ( Silver ) for FireMon Application Server Software. Hardware is not included. ASM supports CentrOS and installation on any SPX family appliance.,1,55819000.0,1,1,55819000.0,,0.02039514588297107
29503,Omada-083-1,SG1210MP,6,8757000.0,4,4,1459500.0,,0.003199632607126206
29550,Firemon-007,ANN-SPFM-SMLO-SILVER. Annual subscription software license and support ( Silver ) to monitor any system utilizing a supported security application Includes OSM License.,13,178425000.0,1,1,13725000.0,,0.06519292542268965
296,TPLK-034,TL-SG3428X(UN),7,21789000.0,4,4,3112714.285714286,,0.007961264688440434
29600,RENT-136,RG-S5350-48GT4XS-P-E,106,2180475700.0,4,4,20570525.47169811,,0.7967021981005296
29601,RENT-137,RG-S5350-48GT4XS-E,15,163559000.0,8,6,10903933.33333333,,0.0597611864324489
29650,SonicWall-122,02-SSC-2829. SonicWall TZ470,6,60141240.0,2,2,10023540.0,,0.02197440590807387
297,TPLK-032,TL-SG3428(UN),20,50450684.68,9,6,2522534.234,,0.01843367086376276
29700,SonicWall-123,02-SSC-6393. Advanced Protection Service Suite For TZ470 1YR,2,30680451.0,2,2,15340225.5,,0.01121002300113484
29752,TPLK-239-1,Archer AX72,1,1370000.0,1,1,1370000.0,,0.000500570591728092
298,TPLK-053,VIGI NVR1008H-8MP(UN),1,1513514.0,1,1,1513514.0,,0.0005530077361815703
29801,Sangfor-104,"HSDS-1100A-3Y. ""NSF-1100A-I, Network Secure, Same Day Shipment Hardware Service,  3 Years",1,11469600.0,1,1,11469600.0,,0.004190762378747827
29802,Group-028,P-1012/PO/0625,14,752500000.0,1,1,53750000.0,,0.2749484454564885
299,TPLK-054,VIGI-NVR1008H(UN),3,2269729.0,2,2,756576.3333333334,,0.0008293135683156281
29901,Sangfor-103,"TSS-1100A-3Y. NSF-1100A-I, 24*7 Technical Support Services, 3 Years.",1,5718600.0,1,1,5718600.0,,0.002089462033471727
29950,Sangfor-101,"PM-1100A-3Y.NSF-1100A-I,Premium Bundle(SSLVPN,Site-to-Site IPsec VPN,Stateful Firewall, Bandwidth Management, URL Filtering, Application  Control, IPS,Botnet Prevention,Email Security,SOC Lite,Basic SecurityReporter,Engine Zero, Neural-X)3Y",1,42525000.0,1,1,42525000.0,,0.01553778424323876
29951,Sangfor-102,"SUS-1100A-3Y.NSF-1100A-I,  Software Upgrade Services, 3 Years.",1,5702400.0,1,1,5702400.0,,0.002083542877569541
29952,Omada-130,VIGI C320I(2.8mm),5,1332000.0,3,3,266400.0,,0.0004866861519575317
300,TPLK-004,EAP110(EU),50,16190804.0,4,4,323816.08,,0.005915795867761722
30000,RSMB-414,RG-ES126S-P V2,4,9340540.0,1,1,2335135.0,,0.003412846448802855
30001,Quest-129,DMD-CHW-TB. Toad Data Modeler W/TOAD DBA Suite Per Seat Term License/Maint,3,0.0,2,2,0.0,,0.0
30002,Quest-131,ORQ-SPO-TB. Spotlight On Oracle W/TOAD DBA Suite Per Seat Term License/Maint,3,0.0,2,2,0.0,,0.0
3002,RSMB-142,RG-RAP6262,16,35582000.0,2,2,2223875.0,,0.01300095094515983
30050,Omada-078-1,ER706W,3,5346500.0,2,2,1782166.666666667,,0.001953504137718426
30051,H_Datacomm-013,"02315HNN SFP-10G-SR-eKit Optical Transceiver,SFP+,10G,Multi-mode Module ( 850nm,0,3km,LC ) eKit",127,68500000.0,5,5,539370.0787401575,,0.0250285295864046
30052,Quest-128,TOE-LEC-TB. SQL Optimizer For Oracle W/TOAD DBA Suite Per Seat Term License/Maint,3,0.0,2,2,0.0,,0.0
30053,Quest-132,ODA-BMF-TB. Benchmark Factory For Database Oracle Edition W/TOAD DBA Suite Per Seat Term License/Maint,3,0.0,2,2,0.0,,0.0
301,TPLK-030,TL-SG2428P(UN),73,204316140.0,9,7,2798851.232876712,,0.0746530299995618
30100,H_Datacomm-014,EG8021V5,50,18500000.0,1,1,370000.0,,0.006759529888299052
30101,Quest-130,DSA-TOD-TB. Toad DB Admin Module For Oracle W/TOAD DBA Suite Per Seat Term License/Maint,3,0.0,2,2,0.0,,0.0
30102,Quest-133,QDA-TOD-TB. Toad For Oracle Professional W/TOAD DBA Suite Per Seat Term License/Maint,3,0.0,2,2,0.0,,0.0
30150,Umum-148,Intel Xeon 4516Y+ ( 2.20Ghz - Cache 45MB - Core/Thread24/48),1,0.0,1,1,0.0,,0.0
302,TPLK-008,ER8411(UN),3,16377000.0,3,3,5459000.0,,0.00598382816111749
30200,Piolink-014,"WEBFRONT-K1800-CB. ""2 x 10G Fiber port, 8 x 1G Fiber port, 12 x 1G Copper port , CPU: 1 x 2Core, Memory: 8GB/16GB, SSD: 256G (OS: 240G), Throughput: 1 / 2 Gbps, Concurrent session: 4,000,000, Copper bypass (2pairs) with 1yr RTF warranty.",1,215152000.0,1,1,215152000.0,,0.0786122364609361
30201,TPLK-245,Archer T4U,63,17265000.0,2,2,274047.6190476191,,0.006308285595755846
30250,Piolink-016,"Prepaid-M-RTF-WFK2. ""Prepaid 2 years warranty support as RTF(Return to Factory) Package Providing technical support, software release, online support and shipment of replacement or repaired parts after receipt of defective at best effort .",1,0.0,1,1,0.0,,0.0
303,TPLK-038,TL-SM5110-SR(UN),42,13173017.12,5,5,313643.2647619048,,0.004813156915768385
30300,Group-029,P-1058/PO/0625,1,81000000.0,1,1,81000000.0,,0.02959577951093098
30301,Group-031,P-1071/PO/0625,20,32940000.0,1,1,1647000.0,,0.01203561700111193
30350,Sangfor-105,"OMMM-M1G. SFP,1G,Optical Module,Multi Mode ( 550M ),850NM",2,0.0,1,1,0.0,,0.0
30351,Group-030,P-0961/PO/0625,1,68300000.0,1,1,68300000.0,,0.02495545358761218
30352,H_Datacomm-015,S220S-24P4J,2,7020000.0,2,1,3510000.0,,0.002564967557614019
30353,Dahua-012,DH-IPC-HDBW5842EP-ZE-2712-DC12AC24V-S3,148,940908224.0,1,1,6357488.0,,0.3437890412040205
304,TPLK-036,TL-SM331T(UN),18,4869000.0,1,1,270500.0,,0.001779035190601518
30400,RENT-021-1,RG-AP180(V3),1,2093993.0,1,1,2093993.0,,0.0007651031496967026
30450,RENT-013-1,XG-SFP-LR10-SM1330-BIDI-I,29,31466072.0,4,2,1085036.965517241,,0.01149707319737135
30451,Quest-134,TFS-TOD-PB. Toad For SQL Server Professional Edition Per Seat License/Maint,1,15960000.0,1,1,15960000.0,,0.00583146470363529
305,TPLK-039,TL-SM5310-T(UN),15,9150000.0,1,1,610000.0,,0.003343226944753315
3050,RENT-055,RG-S6150-48VS8CQ-X,7,492790000.0,4,4,70398571.42857143,,0.1800556072245886
30500,RENT-013-2,XG-SFP-LR10-SM1270-BIDI-I,29,31466072.0,4,2,1085036.965517241,,0.01149707319737135
30550,Quest-135,PRF-TOD-PB. Toad For Oracle Professional W/TOAD XPT Pack Edition Per Seat License/Maint,12,0.0,1,1,0.0,,0.0
306,TPLK-035,TL-SM311LM(UN),15,4720811.0,3,3,314720.7333333333,,0.001724889894676267
30600,Quest-136,TOX-LEC-PB. SQL Optimizer For Oracle W/TOAD XPT Pack Per Seat License/Maint,6,0.0,1,1,0.0,,0.0
30650,Omada-132,InSight S485(2.8mm),8,7120000.0,1,1,890000.0,,0.00260150555701023
30651,Group-032,P-1096/PO/0625,1,201107500.0,1,1,201107500.0,,0.07348065713573522
307,TPLK-037,TL-SM5110-LR,6,2250000.0,2,1,375000.0,,0.0008221049864147496
30700,RSMB-415,NIS-GE-SFP-550M-MM850,19,6034810.82,2,2,317621.6221052632,,0.002204999140974082
30701,Checkmarx-004,Checkmarx 3rd year subscription,4,199000000.0,2,1,49750000.0,,0.07271061879846007
30702,SonicWall-124,Corrective Maintenance,1,15000000.0,1,1,15000000.0,,0.005480699909431664
30750,RSMB-416,NIS-GE-SFP-10KM-SM1310,54,18990450.44,2,2,351675.0081481482,,0.006938730667104967
30751,RSMB-416-2,NIS-GE-SFP-20KM-SM1550-BIDI,9,4624135.12,3,3,513792.7911111111,,0.001689566462225585
30800,TLTO-030,"TSW210000040/TSW210 Switch 8 Gbe, 2 SFP",20,29000000.0,2,1,1450000.0,,0.01059601982490122
30801,RSMB-416-1,NIS-GE-SFP-20KM-SM1310-BIDI,9,4624135.12,3,3,513792.7911111111,,0.001689566462225585
30850,Umum-149,D'Crypt SCA-LEX ( Incl 1 year warranty ),2,8800000.0,1,1,4400000.0,,0.003215343946866576
30851,SonicWall-125,01-SSC-6111. Firewall SSL VPN 15 User License,1,4395000.0,1,1,4395000.0,,0.001605845073463477
309,TPLK-018,Tapo L920-5(EU),2,590990.0,1,1,295495.0,,0.0002159359226316679
30950,Omada-133,SL2428P,4,9764900.0,2,2,2441225.0,,0.003567899103040617
30951,SonicWall-126,02-SSC-9936. 24x7 Support for NSSP 10700 1YR,1,100657828.0,1,1,100657828.0,,0.0367783565868792
310,TPLK-016,Tapo L530E(EU),3,243243.0,1,1,81081.0,,8.887612587132575e-05
3100,RSMB-141,RG-LIC-WS-32,8,53711108.0,5,4,6713888.5,,0.01962496431673829
31000,Umum-150,"A-Omni-0706-V1-01. Omni-Directional,Dual Band,Wi-Fi Antenna,2400-2500MHz,5000-6000MHz,5.5dBi,IP69K",5,7965000.0,1,1,1593000.0,,0.002910251651908214
31001,Omada-134,CPE710,2,1524000.0,1,1,762000.0,,0.000556839110798257
31002,Group-035,IdeaHub Board 2 - 86,6,314750000.0,3,2,52458333.33333334,,0.1150033530995744
31005,Omada-158,SM321A,8,2826000.0,3,2,353250.0,,0.001032563862936925
31050,Omada-019-1,SG1016,2,1630800.0,1,1,815400.0,,0.0005958616941534105
311,TPLK-003,Deco E4(2-pack)(US),2,1360000.0,2,2,680000.0,,0.0004969167917884709
31100,Omada-135,EAP215-Bridgekit,10,15322676.0,4,3,1532267.6,,0.005598599264363382
31101,SonicWall-127,02-SSC-7347. Essential Protection Service Suite For NSA 2700 2YR,1,59206189.0,1,1,59206189.0,,0.0216327569793396
31103,Omada-159,SM321B,8,2826000.0,3,2,353250.0,,0.001032563862936925
31150,Group-034,RG-RAP6262(G) - Promo,2,10800000.0,1,1,5400000.0,,0.003946103934790798
31151,Omada-136,SG1005D,2,320000.0,1,1,160000.0,,0.0001169215980678755
312,TPLK-014,Tapo C310(EU),12,4564219.0,11,6,380351.5833333333,,0.001667674310661752
31200,Omada-154,EAP725-Wall,20,23732000.0,5,4,1186600.0,,0.008671198016708816
31201,Omada-160,SM311LM,12,3168000.0,1,1,264000.0,,0.001157523820871967
31250,RSMB-260-1,RG-WALL1600-Z3200-S-1G-LIC,1,3024000.0,1,1,3024000.0,,0.001104909101741424
313,TPLK-006,EAP245(US),315,288607300.0,27,6,916213.6507936508,,0.1054513335314211
31300,RSMB-417,RG-WALL1600-Z5100-S,2,48940000.0,2,2,24470000.0,,0.01788169690450571
31350,RSMB-418,RG-WALL1600-Z5100-S-LIS-E-1Y,2,20000000.0,2,2,10000000.0,,0.007307599879242219
314,TPLK-019,Tapo RV10(UN),6,12252252.0,6,5,2042042.0,,0.004476727761782262
31400,Group-036,P-0805/PO/0525 - 1,1,187445882.0,1,1,187445882.0,,0.06848897523338256
31401,Group-037,P-0805/PO/0525 - 2,1,1371330588.0,1,1,1371330588.0,,0.501056761963498
31450,H_Datacomm-042,"02318170. OSX010000 Optical Transceiver, SFP+,10G,Single-mode Module ( 1310nm,10km,LC )",20,5000000.0,1,1,250000.0,,0.001826899969810555
31451,Umum-153,UAP-AC-PRO,2,4480000.0,1,1,2240000.0,,0.001636902372950257
315,TPLK-011,MC220L(UN),25,4839640.0,8,7,193585.6,,0.00176830763397879
3150,RSMB-143,RG-NBS5100-24GT4SFP-P,4,21000000.0,1,1,5250000.0,,0.007672979873204329
31500,Umum-154,Corrective Maintenance ( On Remote ),1,0.0,1,1,0.0,,0.0
31555,SonicWall-131,03-SSC-1841. SonicWall NSA 2800,1,29327040.0,1,1,29327040.0,,0.01071551369812659
31556,SonicWall-132,03-SSC-3207. Advanced Protection Service Suite For NSA 2800 1YR,1,31658760.0,1,1,31658760.0,,0.01156747753764792
31557,SonicWall-133,03-SSC-4692. SonicWall NSA 2800 High Availability,2,50100784.0,2,2,25050392.0,,0.01830582415541702
31558,Omada-236-1,"VIGI C430(2,8MM)",9,4086000.0,3,1,454000.0,,0.001492942655329185
31559,H_Datacomm-046,"02314171 SFP-1000BaseT Electrical Transceiver , SFP,GE Electrical Interface Module(100m,RJ45)",10,11000000.0,1,1,1100000.0,,0.00401917993358322
316,RSMB-058,RG-NBS3100-24GT4SFP-P,288,1087068585.2,63,35,3774543.698611111,,0.3971931130967765
31603,RSMB-419,RG-ES118FGS-LP,1,1600000.0,1,1,1600000.0,,0.0005846079903393775
31604,EnGenius-007,"ECW260. Cloud Managed AP,11ax,Dual Band concurrent Outdoor AP,2Tx+2Rx: 574+1200Mbps, 1x2,5Gb Ethernet Port, High Power 23dBm @2.4Ghz,25dB,@5GHz, 4x External SMA Omni Antenna 802.3af/at support,IP67",1,3990000.0,1,1,3990000.0,,0.001457866175908823
31651,SonicWall-134,03-SSC-3018. ( 3&FREE OFFER ) SonicWall TZ570 Secure Upgrade Advanced Edition 3YR ( includes 1YR CSE ),1,59545909.0,1,1,59545909.0,,0.02175688387088841
31652,SonicWall-135,02-SSC-5694. SonicWall TZ570 High Availability,2,27242415.0,2,2,13621207.5,,0.009953833428213321
31653,SonicWall-137,03-SSC-3004. ( 3&FREE OFFER ) SonicWall TZ370 Secure Upgrade Advanced Edition 3YR( Includes 1YR CSE ),1,25200000.0,1,1,25200000.0,,0.009207575847845194
31658,Omada-162,VIGI C430I(2.8mm),19,6270000.0,4,1,330000.0,,0.002290932562142436
317,RSMB-061,RG-NBS3200-24GT4XS,68,194016620.99,27,19,2853185.602794118,,0.07088979180587537
31701,RSMB-420,RG-RAP62,6,6200000.0,4,2,1033333.333333333,,0.002265355962565088
31703,H_Datacomm-045,"02315HNR SFP-10G-LR-eKit Optical Transceiver, SFP+,10G,Single-mode Module(1310nm,10km,LC )eKit",106,42780000.0,4,4,403584.9056603773,,0.01563095614169911
31750,Omada-161,TL-SG1005LP,4,1324000.0,1,1,331000.0,,0.0004837631120058349
31751,Group-038,P-1057/PO/0625,1,96000000.0,1,1,96000000.0,,0.03507647942036265
318,RSMB-074,RG-PA70I,5,8028300.0,4,4,1605660.0,,0.002933380205526015
31800,SonicWall-136,02-SSC-5891. Stateful HA Upgrade for TZ570 Series,2,7933050.0,2,2,3966525.0,,0.002898577761101124
31850,SonicWall-139,02-SSC-8060. SonicWall NSA 3700/2800 series FRU Power Supply,1,2800000.0,1,1,2800000.0,,0.001023063983093911
319,RSMB-026,RG-AP840-I,126,404195340.0,25,18,3207899.523809524,,0.1476848908887134
31900,Umum-165,Micro Memory 32GB RDIMM DDR5 5600 ECC/ SERVER MEMORY,1,5000000.0,1,1,5000000.0,,0.001826899969810555
31951,RENT-138,RG-S5360-48GT4XS-E,2,34521250.0,2,2,17260625.0,,0.01261337411656452
31952,Omada-167,EAP772-OUTDOOR,10,23528410.81,4,4,2352841.081,,0.008596810599695866
320,RSMB-025,RG-AP820-L(V3),5002,8055917881.06,343,100,1610539.360467813,,2.943471226740964
3200,TPLK-066,Archer C54,102,23171873.88,5,4,227175.2341176471,,0.008466539138365196
32000,RENT-139,RG-PD150IB-F,12,51000000.0,1,1,4250000.0,,0.01863437969206766
32050,Omada-163,ES210GP,8,7504000.0,1,1,938000.0,,0.00274181147469168
321,RSMB-038,RG-ES108D,8,1513600.0,1,1,189200.0,,0.0005530391588610511
32100,Omada-164,EAP772,38,96065493.68,10,8,2528039.307368421,,0.03510040950076561
32101,Omada-165,EAP773,35,85800000.0,5,4,2451428.571428571,,0.03134960348194912
32102,Omada-166,POE170S,27,14364000.0,4,4,532000.0,,0.005248318233271761
32150,Omada-168,VIGI C320I(4mm),1,207000.0,1,1,207000.0,,7.563365875015696e-05
322,RSMB-037,RG-ES105D,2,300000.0,1,1,150000.0,,0.0001096139981886333
32201,Omada-138,VIGI C540-4G(4mm),11,14804000.0,2,2,1345818.181818182,,0.00540908543061509
32250,H_Datacomm-048,"98012382. S310-24P4X S310-24P4X ( 24*10/100/1000BASE-T ports(400W PoE+), 4* 10GE SFP+ ports, built-in AC power )",4,24400000.0,1,1,6100000.0,,0.008915271852675507
32252,Omada-137,SG108E,14,5021000.0,4,4,358642.8571428572,,0.001834572949683759
32253,RSMB-310,RG-AP880-L,31,116819360.0,4,4,3768366.451612903,,0.04268345705145767
323,RSMB-040,RG-ES110D-P,121,97320047.41,18,9,804297.9124793388,,0.03555879833505814
32300,H_Datacomm-049,"50010533. AR303 AR303, 1*GE COMBO WAN, 4*GE LAN, 1*USB 2.0",3,4426000.0,2,2,1475333.333333333,,0.001617171853276303
32301,Omada-169,TL-SL1311MP,3,2472972.96,1,1,824324.32,,0.0009035748451932636
324,RSMB-020,RG-AP680 (CD ),163,785598499.44,39,20,4819622.695950921,,0.2870419749820306
32450,ALTAI-039,A8-Ein(ac) Super Wifi Base Station ( SD.A8-NAC0-00),1,125949600.0,1,1,125949600.0,,0.04601946408753028
32451,ALTAI-040,Outdoor 55VDC AC/DC PoE Injector with Lighting Protection Package ( SD.PE.0001-PC),3,13302800.0,3,3,4434266.666666667,,0.00486057698367917
32453,Dahua-014,ST20000NM002H,16,208000000.0,1,1,13000000.0,,0.07599903874411906
325,RSMB-047,RG-ES224GC,167,248542694.55,43,24,1488279.608083832,,0.09081252823400579
3250,TPLK-067,Archer C64,5,1768648.9,3,2,353729.78,,0.0006462289244030941
32501,Dahua-013,DHI-IVSS7116-4I,1,201451250.0,1,1,201451250.0,,0.07360625650865969
32502,Dahua-016,DSS8PRV,132,138138000.0,1,1,1046500.0,,0.05047286160593808
