antecedents,consequents,support,confidence,lift,antecedent support,consequent support,leverage,conviction,rule_str
21155908. WB1M0IDEAHUB07 HUAWEI Ideahub White Rolling Stand II ( 65/75/86 inches ),"02170477.HWA-01ideashare Key, 23080128. IHC Digital Conference System Components,IHC,IdeaHub,Controller,BULL",0.00980392156862745,1.0,63.75,0.00980392156862745,0.01568627450980392,0.009650134563629374,inf,"21155908. WB1M0IDEAHUB07 HUAWEI Ideahub White Rolling Stand II ( 65/75/86 inches ) -> 02170477.HWA-01ideashare Key, 23080128. IHC Digital Conference System Components,IHC,IdeaHub,Controller,BULL"
"23080128. IHC Digital Conference System Components,IHC,IdeaHub,Controller,BULL","02170477.HWA-01ideashare Key, 21155908. WB1M0IDEAHUB07 HUAWEI Ideahub White Rolling Stand II ( 65/75/86 inches )",0.00980392156862745,0.625,63.75,0.01568627450980392,0.00980392156862745,0.009650134563629374,2.6405228758169934,"23080128. IHC Digital Conference System Components,IHC,IdeaHub,Controller,BULL -> 02170477.HWA-01ideashare Key, 21155908. WB1M0IDEAHUB07 HUAWEI Ideahub White Rolling Stand II ( 65/75/86 inches )"
"02170477.HWA-01ideashare Key, 21155908. WB1M0IDEAHUB07 HUAWEI Ideahub White Rolling Stand II ( 65/75/86 inches )","23080128. IHC Digital Conference System Components,IHC,IdeaHub,Controller,BULL",0.00980392156862745,1.0,63.75,0.00980392156862745,0.01568627450980392,0.009650134563629374,inf,"02170477.HWA-01ideashare Key, 21155908. WB1M0IDEAHUB07 HUAWEI Ideahub White Rolling Stand II ( 65/75/86 inches ) -> 23080128. IHC Digital Conference System Components,IHC,IdeaHub,Controller,BULL"
"23080128. IHC Digital Conference System Components,IHC,IdeaHub,Controller,BULL","02170477.HWA-01ideashare Key, 55150693. IHB2-86SUHUAWEI-IdeaHub Board 2, IHB2-86SU, Intelligent Collaboration Device 86-inch infrared screen, jade white,overseas.",0.005392156862745098,0.34375,63.75,0.01568627450980392,0.005392156862745098,0.005307574009996156,1.515592903828198,"23080128. IHC Digital Conference System Components,IHC,IdeaHub,Controller,BULL -> 02170477.HWA-01ideashare Key, 55150693. IHB2-86SUHUAWEI-IdeaHub Board 2, IHB2-86SU, Intelligent Collaboration Device 86-inch infrared screen, jade white,overseas."
02170477.HWA-01ideashare Key,"21156005. WB1M0BRACKET01Wall Mount Bracket., 23080128. IHC Digital Conference System Components,IHC,IdeaHub,Controller,BULL, 55150693. IHB2-86SUHUAWEI-IdeaHub Board 2, IHB2-86SU, Intelligent Collaboration Device 86-inch infrared screen, jade white,overseas.",0.005392156862745098,0.34375,63.75,0.01568627450980392,0.005392156862745098,0.005307574009996156,1.515592903828198,"02170477.HWA-01ideashare Key -> 21156005. WB1M0BRACKET01Wall Mount Bracket., 23080128. IHC Digital Conference System Components,IHC,IdeaHub,Controller,BULL, 55150693. IHB2-86SUHUAWEI-IdeaHub Board 2, IHB2-86SU, Intelligent Collaboration Device 86-inch infrared screen, jade white,overseas."
"23080128. IHC Digital Conference System Components,IHC,IdeaHub,Controller,BULL","02170477.HWA-01ideashare Key, 21156005. WB1M0BRACKET01Wall Mount Bracket., 55150693. IHB2-86SUHUAWEI-IdeaHub Board 2, IHB2-86SU, Intelligent Collaboration Device 86-inch infrared screen, jade white,overseas.",0.005392156862745098,0.34375,63.75,0.01568627450980392,0.005392156862745098,0.005307574009996156,1.515592903828198,"23080128. IHC Digital Conference System Components,IHC,IdeaHub,Controller,BULL -> 02170477.HWA-01ideashare Key, 21156005. WB1M0BRACKET01Wall Mount Bracket., 55150693. IHB2-86SUHUAWEI-IdeaHub Board 2, IHB2-86SU, Intelligent Collaboration Device 86-inch infrared screen, jade white,overseas."
"21156005. WB1M0BRACKET01Wall Mount Bracket., 55150693. IHB2-86SUHUAWEI-IdeaHub Board 2, IHB2-86SU, Intelligent Collaboration Device 86-inch infrared screen, jade white,overseas.","02170477.HWA-01ideashare Key, 23080128. IHC Digital Conference System Components,IHC,IdeaHub,Controller,BULL",0.005392156862745098,1.0,63.75,0.005392156862745098,0.01568627450980392,0.005307574009996156,inf,"21156005. WB1M0BRACKET01Wall Mount Bracket., 55150693. IHB2-86SUHUAWEI-IdeaHub Board 2, IHB2-86SU, Intelligent Collaboration Device 86-inch infrared screen, jade white,overseas. -> 02170477.HWA-01ideashare Key, 23080128. IHC Digital Conference System Components,IHC,IdeaHub,Controller,BULL"
"02170477.HWA-01ideashare Key, 55150693. IHB2-86SUHUAWEI-IdeaHub Board 2, IHB2-86SU, Intelligent Collaboration Device 86-inch infrared screen, jade white,overseas.","23080128. IHC Digital Conference System Components,IHC,IdeaHub,Controller,BULL",0.005392156862745098,1.0,63.75,0.005392156862745098,0.01568627450980392,0.005307574009996156,inf,"02170477.HWA-01ideashare Key, 55150693. IHB2-86SUHUAWEI-IdeaHub Board 2, IHB2-86SU, Intelligent Collaboration Device 86-inch infrared screen, jade white,overseas. -> 23080128. IHC Digital Conference System Components,IHC,IdeaHub,Controller,BULL"
"23080128. IHC Digital Conference System Components,IHC,IdeaHub,Controller,BULL, 55150693. IHB2-86SUHUAWEI-IdeaHub Board 2, IHB2-86SU, Intelligent Collaboration Device 86-inch infrared screen, jade white,overseas.",02170477.HWA-01ideashare Key,0.005392156862745098,1.0,63.75,0.005392156862745098,0.01568627450980392,0.005307574009996156,inf,"23080128. IHC Digital Conference System Components,IHC,IdeaHub,Controller,BULL, 55150693. IHB2-86SUHUAWEI-IdeaHub Board 2, IHB2-86SU, Intelligent Collaboration Device 86-inch infrared screen, jade white,overseas. -> 02170477.HWA-01ideashare Key"
"21155908. WB1M0IDEAHUB07 HUAWEI Ideahub White Rolling Stand II ( 65/75/86 inches ), 21156005. WB1M0BRACKET01Wall Mount Bracket., 23080128. IHC Digital Conference System Components,IHC,IdeaHub,Controller,BULL",02170477.HWA-01ideashare Key,0.009313725490196078,1.0,63.75,0.009313725490196078,0.01568627450980392,0.009167627835447905,inf,"21155908. WB1M0IDEAHUB07 HUAWEI Ideahub White Rolling Stand II ( 65/75/86 inches ), 21156005. WB1M0BRACKET01Wall Mount Bracket., 23080128. IHC Digital Conference System Components,IHC,IdeaHub,Controller,BULL -> 02170477.HWA-01ideashare Key"
"23080128. IHC Digital Conference System Components,IHC,IdeaHub,Controller,BULL",21156005. WB1M0BRACKET01Wall Mount Bracket.,0.012254901960784314,0.78125,63.75,0.01568627450980392,0.012254901960784314,0.012062668204536716,4.515406162464986,"23080128. IHC Digital Conference System Components,IHC,IdeaHub,Controller,BULL -> 21156005. WB1M0BRACKET01Wall Mount Bracket."
02170477.HWA-01ideashare Key,"21156005. WB1M0BRACKET01Wall Mount Bracket., 55150693. IHB2-86SUHUAWEI-IdeaHub Board 2, IHB2-86SU, Intelligent Collaboration Device 86-inch infrared screen, jade white,overseas.",0.005392156862745098,0.34375,63.75,0.01568627450980392,0.005392156862745098,0.005307574009996156,1.515592903828198,"02170477.HWA-01ideashare Key -> 21156005. WB1M0BRACKET01Wall Mount Bracket., 55150693. IHB2-86SUHUAWEI-IdeaHub Board 2, IHB2-86SU, Intelligent Collaboration Device 86-inch infrared screen, jade white,overseas."
"21155908. WB1M0IDEAHUB07 HUAWEI Ideahub White Rolling Stand II ( 65/75/86 inches ), 23080128. IHC Digital Conference System Components,IHC,IdeaHub,Controller,BULL",02170477.HWA-01ideashare Key,0.00980392156862745,1.0,63.75,0.00980392156862745,0.01568627450980392,0.009650134563629374,inf,"21155908. WB1M0IDEAHUB07 HUAWEI Ideahub White Rolling Stand II ( 65/75/86 inches ), 23080128. IHC Digital Conference System Components,IHC,IdeaHub,Controller,BULL -> 02170477.HWA-01ideashare Key"
"21156005. WB1M0BRACKET01Wall Mount Bracket., 23080128. IHC Digital Conference System Components,IHC,IdeaHub,Controller,BULL, 55150693. IHB2-86SUHUAWEI-IdeaHub Board 2, IHB2-86SU, Intelligent Collaboration Device 86-inch infrared screen, jade white,overseas.",02170477.HWA-01ideashare Key,0.005392156862745098,1.0,63.75,0.005392156862745098,0.01568627450980392,0.005307574009996156,inf,"21156005. WB1M0BRACKET01Wall Mount Bracket., 23080128. IHC Digital Conference System Components,IHC,IdeaHub,Controller,BULL, 55150693. IHB2-86SUHUAWEI-IdeaHub Board 2, IHB2-86SU, Intelligent Collaboration Device 86-inch infrared screen, jade white,overseas. -> 02170477.HWA-01ideashare Key"
"21156005. WB1M0BRACKET01Wall Mount Bracket., 55150693. IHB2-86SUHUAWEI-IdeaHub Board 2, IHB2-86SU, Intelligent Collaboration Device 86-inch infrared screen, jade white,overseas.",02170477.HWA-01ideashare Key,0.005392156862745098,1.0,63.75,0.005392156862745098,0.01568627450980392,0.005307574009996156,inf,"21156005. WB1M0BRACKET01Wall Mount Bracket., 55150693. IHB2-86SUHUAWEI-IdeaHub Board 2, IHB2-86SU, Intelligent Collaboration Device 86-inch infrared screen, jade white,overseas. -> 02170477.HWA-01ideashare Key"
02170477.HWA-01ideashare Key,21155908. WB1M0IDEAHUB07 HUAWEI Ideahub White Rolling Stand II ( 65/75/86 inches ),0.00980392156862745,0.625,63.75,0.01568627450980392,0.00980392156862745,0.009650134563629374,2.6405228758169934,02170477.HWA-01ideashare Key -> 21155908. WB1M0IDEAHUB07 HUAWEI Ideahub White Rolling Stand II ( 65/75/86 inches )
"02170477.HWA-01ideashare Key, 21155908. WB1M0IDEAHUB07 HUAWEI Ideahub White Rolling Stand II ( 65/75/86 inches ), 21156005. WB1M0BRACKET01Wall Mount Bracket.","23080128. IHC Digital Conference System Components,IHC,IdeaHub,Controller,BULL",0.009313725490196078,1.0,63.75,0.009313725490196078,0.01568627450980392,0.009167627835447905,inf,"02170477.HWA-01ideashare Key, 21155908. WB1M0IDEAHUB07 HUAWEI Ideahub White Rolling Stand II ( 65/75/86 inches ), 21156005. WB1M0BRACKET01Wall Mount Bracket. -> 23080128. IHC Digital Conference System Components,IHC,IdeaHub,Controller,BULL"
"02170477.HWA-01ideashare Key, 23080128. IHC Digital Conference System Components,IHC,IdeaHub,Controller,BULL","21155908. WB1M0IDEAHUB07 HUAWEI Ideahub White Rolling Stand II ( 65/75/86 inches ), 21156005. WB1M0BRACKET01Wall Mount Bracket.",0.009313725490196078,0.59375,63.75,0.01568627450980392,0.009313725490196078,0.009167627835447905,2.438612368024133,"02170477.HWA-01ideashare Key, 23080128. IHC Digital Conference System Components,IHC,IdeaHub,Controller,BULL -> 21155908. WB1M0IDEAHUB07 HUAWEI Ideahub White Rolling Stand II ( 65/75/86 inches ), 21156005. WB1M0BRACKET01Wall Mount Bracket."
"21155908. WB1M0IDEAHUB07 HUAWEI Ideahub White Rolling Stand II ( 65/75/86 inches ), 21156005. WB1M0BRACKET01Wall Mount Bracket.","02170477.HWA-01ideashare Key, 23080128. IHC Digital Conference System Components,IHC,IdeaHub,Controller,BULL",0.009313725490196078,1.0,63.75,0.009313725490196078,0.01568627450980392,0.009167627835447905,inf,"21155908. WB1M0IDEAHUB07 HUAWEI Ideahub White Rolling Stand II ( 65/75/86 inches ), 21156005. WB1M0BRACKET01Wall Mount Bracket. -> 02170477.HWA-01ideashare Key, 23080128. IHC Digital Conference System Components,IHC,IdeaHub,Controller,BULL"
"02170477.HWA-01ideashare Key, 23080128. IHC Digital Conference System Components,IHC,IdeaHub,Controller,BULL",21155908. WB1M0IDEAHUB07 HUAWEI Ideahub White Rolling Stand II ( 65/75/86 inches ),0.00980392156862745,0.625,63.75,0.01568627450980392,0.00980392156862745,0.009650134563629374,2.6405228758169934,"02170477.HWA-01ideashare Key, 23080128. IHC Digital Conference System Components,IHC,IdeaHub,Controller,BULL -> 21155908. WB1M0IDEAHUB07 HUAWEI Ideahub White Rolling Stand II ( 65/75/86 inches )"
A004700714. B048703. R1510-4L_EC25-AU.,"E003168 4G Cellular Rubber Antenna 824-960MHz,1710-2400MHz;",0.007352941176470588,0.6818181818181818,63.22314049586777,0.010784313725490196,0.010784313725490196,0.007236639753940792,3.1089635854341733,"A004700714. B048703. R1510-4L_EC25-AU. -> E003168 4G Cellular Rubber Antenna 824-960MHz,1710-2400MHz;"
"E003168 4G Cellular Rubber Antenna 824-960MHz,1710-2400MHz;",A004700714. B048703. R1510-4L_EC25-AU.,0.007352941176470588,0.6818181818181818,63.22314049586777,0.010784313725490196,0.010784313725490196,0.007236639753940792,3.1089635854341733,"E003168 4G Cellular Rubber Antenna 824-960MHz,1710-2400MHz; -> A004700714. B048703. R1510-4L_EC25-AU."
A004700714. B048703. R1510-4L_EC25-AU.,E003203 Wifi,0.006862745098039216,0.6363636363636364,61.81818181818182,0.010784313725490196,0.010294117647058823,0.006751730103806228,2.7216911764705882,A004700714. B048703. R1510-4L_EC25-AU. -> E003203 Wifi
A004700714. B048703. R1510-4L_EC25-AU.,"E003168 4G Cellular Rubber Antenna 824-960MHz,1710-2400MHz;, E003203 Wifi",0.006862745098039216,0.6363636363636364,61.81818181818182,0.010784313725490196,0.010294117647058823,0.006751730103806228,2.7216911764705882,"A004700714. B048703. R1510-4L_EC25-AU. -> E003168 4G Cellular Rubber Antenna 824-960MHz,1710-2400MHz;, E003203 Wifi"
E003203 Wifi,A004700714. B048703. R1510-4L_EC25-AU.,0.006862745098039216,0.6666666666666666,61.81818181818181,0.010294117647058823,0.010784313725490196,0.006751730103806228,2.967647058823529,E003203 Wifi -> A004700714. B048703. R1510-4L_EC25-AU.
"E003168 4G Cellular Rubber Antenna 824-960MHz,1710-2400MHz;, E003203 Wifi",A004700714. B048703. R1510-4L_EC25-AU.,0.006862745098039216,0.6666666666666666,61.81818181818181,0.010294117647058823,0.010784313725490196,0.006751730103806228,2.967647058823529,"E003168 4G Cellular Rubber Antenna 824-960MHz,1710-2400MHz;, E003203 Wifi -> A004700714. B048703. R1510-4L_EC25-AU."
ER7212PC,EAP620HD(US),0.006372549019607843,0.5652173913043479,50.132325141776946,0.011274509803921568,0.011274509803921568,0.00624543444828912,2.2740686274509807,ER7212PC -> EAP620HD(US)
EAP620HD(US),ER7212PC,0.006372549019607843,0.5652173913043479,50.132325141776946,0.011274509803921568,0.011274509803921568,0.00624543444828912,2.2740686274509807,EAP620HD(US) -> ER7212PC
RG-EW1300G,RG-EW300N,0.005392156862745098,0.47826086956521746,17.73913043478261,0.011274509803921568,0.02696078431372549,0.005088187235678585,1.8649918300653598,RG-EW1300G -> RG-EW300N
"RG-ES108GD, RG-EW1200",RG-EW1200G-PRO,0.005392156862745098,1.0,16.32,0.005392156862745098,0.061274509803921566,0.0050617550941945404,inf,"RG-ES108GD, RG-EW1200 -> RG-EW1200G-PRO"
"RG-EW1200G-PRO, RG-EW300N",RG-EW1200,0.008333333333333333,0.68,15.763636363636365,0.012254901960784314,0.043137254901960784,0.007804690503652441,2.990196078431373,"RG-EW1200G-PRO, RG-EW300N -> RG-EW1200"
"RG-EW1200, RG-RAP2200(F)",RG-EW1200G-PRO,0.005392156862745098,0.9166666666666669,14.960000000000004,0.0058823529411764705,0.061274509803921566,0.005031718569780854,11.264705882352967,"RG-EW1200, RG-RAP2200(F) -> RG-EW1200G-PRO"
"RG-EW1200G-PRO, RG-RAP2200(F)",RG-EW1200,0.005392156862745098,0.6111111111111112,14.166666666666668,0.008823529411764706,0.043137254901960784,0.005011534025374856,2.460504201680673,"RG-EW1200G-PRO, RG-RAP2200(F) -> RG-EW1200"
"RG-ES108GD, RG-EW1200G-PRO",RG-EW1200,0.005392156862745098,0.6111111111111112,14.166666666666668,0.008823529411764706,0.043137254901960784,0.005011534025374856,2.460504201680673,"RG-ES108GD, RG-EW1200G-PRO -> RG-EW1200"
"RG-EW1200, RG-EW300N",RG-EW1200G-PRO,0.008333333333333333,0.85,13.872,0.00980392156862745,0.061274509803921566,0.0077326028450595925,6.258169934640522,"RG-EW1200, RG-EW300N -> RG-EW1200G-PRO"
RG-EW1200,RG-EW1200G-PRO,0.029411764705882353,0.6818181818181818,11.127272727272727,0.043137254901960784,0.061274509803921566,0.026768550557477892,2.9502801120448177,RG-EW1200 -> RG-EW1200G-PRO
RG-EW1200G-PRO,RG-EW1200,0.029411764705882353,0.48,11.127272727272727,0.061274509803921566,0.043137254901960784,0.026768550557477892,1.8401206636500755,RG-EW1200G-PRO -> RG-EW1200
RG-EW300N,"RG-EW1200, RG-EW1200G-PRO",0.008333333333333333,0.3090909090909091,10.50909090909091,0.02696078431372549,0.029411764705882353,0.007540369088811995,1.4047987616099071,"RG-EW300N -> RG-EW1200, RG-EW1200G-PRO"
"RG-EW1200, RG-EW1200G-PRO",RG-EW300N,0.008333333333333333,0.2833333333333333,10.509090909090908,0.029411764705882353,0.02696078431372549,0.007540369088811995,1.3577291381668946,"RG-EW1200, RG-EW1200G-PRO -> RG-EW300N"
RG-ES218GC-P,RG-ES226GC-P,0.007352941176470588,0.234375,10.394021739130435,0.03137254901960784,0.022549019607843137,0.006645520953479431,1.2766706682673068,RG-ES218GC-P -> RG-ES226GC-P
RG-ES226GC-P,RG-ES218GC-P,0.007352941176470588,0.32608695652173914,10.394021739130435,0.022549019607843137,0.03137254901960784,0.006645520953479431,1.4373181530676786,RG-ES226GC-P -> RG-ES218GC-P
"RG-EW1200G-PRO, RG-RAP2200E",RG-EW1200,0.0058823529411764705,0.4444444444444444,10.303030303030303,0.013235294117647059,0.043137254901960784,0.0053114186851211075,1.7223529411764706,"RG-EW1200G-PRO, RG-RAP2200E -> RG-EW1200"
RG-ES108GD,"RG-EW1200, RG-EW1200G-PRO",0.005392156862745098,0.2894736842105263,9.842105263157896,0.018627450980392157,0.029411764705882353,0.004844290657439446,1.3660130718954249,"RG-ES108GD -> RG-EW1200, RG-EW1200G-PRO"
RG-EW1300G,RG-EW1200G-PRO,0.006372549019607843,0.5652173913043479,9.224347826086959,0.011274509803921568,0.061274509803921566,0.005681708958093041,2.159068627450981,RG-EW1300G -> RG-EW1200G-PRO
"RG-EW1200, RG-RAP2200E",RG-EW1200G-PRO,0.0058823529411764705,0.5454545454545454,8.901818181818182,0.010784313725490196,0.061274509803921566,0.0052215494040753554,2.0651960784313723,"RG-EW1200, RG-RAP2200E -> RG-EW1200G-PRO"
RG-NBS3100-8GT2SFP-P V2,RG-NBS3100-24GT4SFP-P V2,0.006862745098039216,0.3414634146341463,8.817536276628587,0.020098039215686276,0.03872549019607843,0.006084438677431757,1.4597131445170661,RG-NBS3100-8GT2SFP-P V2 -> RG-NBS3100-24GT4SFP-P V2
RG-EW300N,RG-EW1200,0.00980392156862745,0.3636363636363636,8.429752066115702,0.02696078431372549,0.043137254901960784,0.008640907343329488,1.5036414565826328,RG-EW300N -> RG-EW1200
RG-EW1200,RG-EW300N,0.00980392156862745,0.22727272727272727,8.429752066115702,0.043137254901960784,0.02696078431372549,0.008640907343329488,1.2592272202998847,RG-EW1200 -> RG-EW300N
RG-ES108GD,RG-EW1200G-PRO,0.008823529411764706,0.47368421052631576,7.730526315789474,0.018627450980392157,0.061274509803921566,0.007682141484044598,1.7835784313725487,RG-ES108GD -> RG-EW1200G-PRO
RG-EW300N,RG-EW1200G-PRO,0.012254901960784314,0.4545454545454545,7.418181818181817,0.02696078431372549,0.061274509803921566,0.010602893118031526,1.7209967320261434,RG-EW300N -> RG-EW1200G-PRO
XG-SFP-SR-MM850,XG-SFP-LR-SM1310,0.005392156862745098,0.23913043478260873,7.391304347826087,0.022549019607843137,0.03235294117647059,0.004662629757785467,1.2717647058823531,XG-SFP-SR-MM850 -> XG-SFP-LR-SM1310
RG-ES108GD,RG-EW1200,0.005392156862745098,0.2894736842105263,6.710526315789474,0.018627450980392157,0.043137254901960784,0.004588619761630142,1.3466957153231665,RG-ES108GD -> RG-EW1200
RG-POE-AF15,RG-RAP2200(F),0.01911764705882353,0.3979591836734694,6.494693877551021,0.04803921568627451,0.061274509803921566,0.0161740676662822,1.559238949817215,RG-POE-AF15 -> RG-RAP2200(F)
RG-RAP2200(F),RG-POE-AF15,0.01911764705882353,0.312,6.49469387755102,0.061274509803921566,0.04803921568627451,0.0161740676662822,1.3836639306885545,RG-RAP2200(F) -> RG-POE-AF15
RG-EG105GW (T),RG-EW1200G-PRO,0.006372549019607843,0.39393939393939387,6.429090909090908,0.016176470588235296,0.061274509803921566,0.0053813437139561705,1.5488970588235291,RG-EG105GW (T) -> RG-EW1200G-PRO
RG-AP180,RG-AP820-L(V3),0.007352941176470588,0.6521739130434783,5.386375638091885,0.011274509803921568,0.12107843137254902,0.00598784121491734,2.5268995098039215,RG-AP180 -> RG-AP820-L(V3)
RG-POE-AT30,RG-RAP6262(G),0.010294117647058823,0.22340425531914893,5.299356754082137,0.04607843137254902,0.04215686274509804,0.008351595540176854,1.2333870534515174,RG-POE-AT30 -> RG-RAP6262(G)
RG-RAP6262(G),RG-POE-AT30,0.010294117647058823,0.2441860465116279,5.299356754082137,0.04215686274509804,0.04607843137254902,0.008351595540176854,1.2621116138763198,RG-RAP6262(G) -> RG-POE-AT30
RG-ES228GS-P,RG-ES209GC-P,0.006372549019607843,0.39393939393939387,4.87052341597796,0.016176470588235296,0.08088235294117647,0.005064158016147635,1.5165441176470584,RG-ES228GS-P -> RG-ES209GC-P
RG-E120(GE),RG-AP720-L,0.022549019607843137,0.29870129870129875,4.798036609060231,0.07549019607843137,0.062254901960784315,0.017849384851980007,1.3371550472040667,RG-E120(GE) -> RG-AP720-L
RG-AP720-L,RG-E120(GE),0.022549019607843137,0.3622047244094488,4.798036609060231,0.062254901960784315,0.07549019607843137,0.017849384851980007,1.4495400629387558,RG-AP720-L -> RG-E120(GE)
RG-ES220GS-P,RG-ES209GC-P,0.012254901960784314,0.38461538461538464,4.755244755244755,0.031862745098039214,0.08088235294117647,0.009677768166089964,1.493566176470588,RG-ES220GS-P -> RG-ES209GC-P
RG-WS6008,RG-AP820-L(V3),0.005392156862745098,0.47826086956521746,3.950008801267383,0.011274509803921568,0.12107843137254902,0.00402705690119185,1.6845996732026147,RG-WS6008 -> RG-AP820-L(V3)
RG-ES208GC,RG-ES209GC-P,0.005392156862745098,0.3055555555555556,3.7777777777777777,0.01764705882352941,0.08088235294117647,0.0039648212226066895,1.3235294117647058,RG-ES208GC -> RG-ES209GC-P
RG-AP820-L(V3),RG-E130(GE),0.041176470588235294,0.3400809716599191,3.503864556496136,0.12107843137254902,0.09705882352941177,0.029424740484429064,1.368260555756045,RG-AP820-L(V3) -> RG-E130(GE)
RG-E130(GE),RG-AP820-L(V3),0.041176470588235294,0.42424242424242425,3.5038645564961355,0.09705882352941177,0.12107843137254902,0.029424740484429064,1.5265479876160992,RG-E130(GE) -> RG-AP820-L(V3)
RG-ES205GC-P,RG-ES209GC-P,0.008333333333333333,0.27868852459016397,3.445603576751118,0.029901960784313727,0.08088235294117647,0.005914792387543252,1.27423128342246,RG-ES205GC-P -> RG-ES209GC-P
RG-ES218GC-P,RG-ES209GC-P,0.008333333333333333,0.265625,3.2840909090909087,0.03137254901960784,0.08088235294117647,0.005795847750865052,1.2515644555694618,RG-ES218GC-P -> RG-ES209GC-P
RG-E120(GE),RG-RAP2200E,0.01911764705882353,0.2532467532467533,3.1890331890331898,0.07549019607843137,0.07941176470588235,0.013122837370242217,1.2327877237851663,RG-E120(GE) -> RG-RAP2200E
RG-RAP2200E,RG-E120(GE),0.01911764705882353,0.24074074074074078,3.1890331890331898,0.07941176470588235,0.07549019607843137,0.013122837370242217,1.2176470588235295,RG-RAP2200E -> RG-E120(GE)
RG-POE-AT30,RG-RAP2260(G),0.012254901960784314,0.2659574468085106,3.154379020286986,0.04607843137254902,0.08431372549019608,0.008369857747020376,1.2474566638249502,RG-POE-AT30 -> RG-RAP2260(G)
RG-EW1200,RG-RAP2200E,0.010784313725490196,0.25,3.1481481481481484,0.043137254901960784,0.07941176470588235,0.007358708189158016,1.227450980392157,RG-EW1200 -> RG-RAP2200E
RG-ES226GC-P,RG-RAP2260(G),0.0058823529411764705,0.2608695652173913,3.094034378159757,0.022549019607843137,0.08431372549019608,0.003981161091887736,1.2388696655132643,RG-ES226GC-P -> RG-RAP2260(G)
RG-AP820-L(V2),RG-E130(GE),0.009313725490196078,0.2753623188405797,2.837066315327185,0.033823529411764704,0.09705882352941177,0.00603085351787774,1.2460588235294119,RG-AP820-L(V2) -> RG-E130(GE)
RG-NBS3100-24GT4SFP-P,RG-RAP2260(G),0.006372549019607843,0.23636363636363633,2.8033826638477795,0.02696078431372549,0.08431372549019608,0.004099384851980007,1.1991129785247432,RG-NBS3100-24GT4SFP-P -> RG-RAP2260(G)
RG-ES220GS-P,RG-RAP2260(G),0.007352941176470588,0.23076923076923078,2.737030411449016,0.031862745098039214,0.08431372549019608,0.004666474432910419,1.1903921568627451,RG-ES220GS-P -> RG-RAP2260(G)
RG-EW1200G-PRO,RG-RAP2200E,0.013235294117647059,0.216,2.72,0.061274509803921566,0.07941176470588235,0.008369377162629758,1.17421968787515,RG-EW1200G-PRO -> RG-RAP2200E
RG-CS83-24GT4XS-P,RG-AP820-L(V3),0.005392156862745098,0.3235294117647059,2.6720647773279356,0.016666666666666666,0.12107843137254902,0.0033741830065359478,1.2992753623188404,RG-CS83-24GT4XS-P -> RG-AP820-L(V3)
RG-RAP1200 (F),RG-RAP2260(G),0.005392156862745098,0.22000000000000003,2.6093023255813956,0.024509803921568627,0.08431372549019608,0.0033256439830834294,1.1739567621920561,RG-RAP1200 (F) -> RG-RAP2260(G)
RG-RAP6262(G),RG-RAP2260(G),0.008823529411764706,0.20930232558139533,2.4824229313142236,0.04215686274509804,0.08431372549019608,0.005269127258746635,1.158073817762399,RG-RAP6262(G) -> RG-RAP2260(G)
RG-ES220GS-P,RG-AP820-L(V3),0.008823529411764706,0.27692307692307694,2.2871379632513236,0.031862745098039214,0.12107843137254902,0.0049656382160707425,1.2155298289528578,RG-ES220GS-P -> RG-AP820-L(V3)
